x_m,y_m,heading,theta_rad,kappa_1pm,v_mps,ld_m
48.8192881,34.4452071,0.1151533,0.1151533,0.0003450,8.4022475,3.0
49.0179628,34.4681868,0.1152897,0.1152897,0.0006756,8.4999676,2.5
49.2166343,34.4911936,0.1154991,0.1154991,0.0010475,8.4999677,2.5
49.4153010,34.5142420,0.1157829,0.1157829,0.0014253,8.4999677,1.5
49.6139612,34.5373468,0.1161308,0.1161308,0.0017480,8.4999677,2.5
49.8126133,34.5605207,0.1165295,0.1165295,0.0020050,8.4999677,2.5
50.0112561,34.5837738,0.1169665,0.1169665,0.0021934,8.4999677,2.5
50.2098888,34.6071137,0.1174281,0.1174281,0.0023175,8.4999677,3.0
50.4085108,34.6305453,0.1179034,0.1179034,0.0023841,8.4999677,3.0
50.6071215,34.6540713,0.1183822,0.1183822,0.0024016,8.4999677,3.0
50.8057210,34.6776924,0.1188571,0.1188571,0.0023787,8.4999677,3.0
51.0043092,34.7014078,0.1193213,0.1193213,0.0023236,8.4999677,3.0
51.2028865,34.7252154,0.1197690,0.1197690,0.0022440,8.4999677,3.0
51.4014531,34.7491119,0.1201981,0.1201981,0.0021467,8.4999677,3.0
51.6000094,34.7730936,0.1206055,0.1206055,0.0020376,8.4999677,3.0
51.7985560,34.7971562,0.1209898,0.1209898,0.0019216,8.4999677,3.0
51.9970934,34.8212951,0.1213500,0.1213500,0.0018027,8.4999677,3.0
52.1956220,34.8455055,0.1216875,0.1216875,0.0016837,8.4999677,3.0
52.3941424,34.8697829,0.1220003,0.1220003,0.0015667,8.4999677,3.0
52.5926552,34.8941224,0.1222909,0.1222909,0.0014532,8.4999677,3.0
52.7911610,34.9185196,0.1225605,0.1225605,0.0013437,8.4999677,3.0
52.9896601,34.9429703,0.1228078,0.1228078,0.0012385,8.4999677,3.0
53.1881532,34.9674701,0.1230356,0.1230356,0.0011374,8.4999677,3.0
53.3866407,34.9920151,0.1232436,0.1232436,0.0010400,8.4999677,3.0
53.5851231,35.0166014,0.1234331,0.1234331,0.0009462,8.4999677,3.0
53.7836008,35.0412253,0.1236044,0.1236044,0.0008563,8.4999677,3.0
53.9820743,35.0658832,0.1237586,0.1237586,0.0007708,8.4999677,3.0
54.1805440,35.0905717,0.1238971,0.1238971,0.0006902,8.4999677,3.0
54.3790103,35.1152877,0.1240201,0.1240201,0.0006151,8.4999677,3.0
54.5774735,35.1400281,0.1241294,0.1241294,0.0005460,8.4999677,3.0
54.7759340,35.1647902,0.1242261,0.1242261,0.0004831,8.4999677,3.0
54.9743922,35.1895715,0.1243118,0.1243118,0.0004265,8.4999677,3.0
55.1728482,35.2143698,0.1243869,0.1243869,0.0003763,8.4999677,3.0
55.3713023,35.2391830,0.1244540,0.1244540,0.0003323,8.4999677,3.0
55.5697547,35.2640095,0.1245123,0.1245123,0.0002946,8.4999677,3.0
55.7682058,35.2888476,0.1245664,0.1245664,0.0002620,8.4999677,2.5
55.9666554,35.3136964,0.1246158,0.1246158,0.0002553,8.4999677,2.5
56.1651036,35.3385550,0.1246611,0.1246611,0.0002224,8.4999677,2.5
56.3635508,35.3634226,0.1246998,0.1246998,0.0001936,8.4999676,1.5
56.5619972,35.3882979,0.1247356,0.1247356,0.0001791,8.4999676,1.5
56.7604427,35.4131803,0.1247693,0.1247693,0.0001676,8.4999676,1.5
56.9588874,35.4380694,0.1248016,0.1248016,0.0001592,8.4999676,1.5
57.1573312,35.4629649,0.1248318,0.1248318,0.0001533,8.4999676,1.5
57.3557743,35.4878664,0.1248621,0.1248621,0.0001495,8.4999676,1.5
57.5542166,35.5127739,0.1248913,0.1248913,0.0001474,8.4999676,1.5
57.7526583,35.5376872,0.1249206,0.1249206,0.0001467,8.4999676,1.5
57.9510991,35.5626063,0.1249502,0.1249502,0.0001471,8.4999676,1.5
58.1495393,35.5875313,0.1249800,0.1249800,0.0001484,8.4999676,1.5
58.3479787,35.6124622,0.1250103,0.1250103,0.0001505,8.4999676,1.5
58.5464173,35.6373991,0.1250405,0.1250405,0.0001531,8.4999676,1.5
58.7448552,35.6623420,0.1250722,0.1250722,0.0001563,8.4999676,1.5
58.9432923,35.6872912,0.1251039,0.1251039,0.0001600,8.4999676,1.0
59.1417287,35.7122467,0.1251367,0.1251367,0.0001642,8.4999676,1.0
59.3401642,35.7372087,0.1251705,0.1251705,0.0001690,8.4999676,1.0
59.5385988,35.7621774,0.1252058,0.1252058,0.0001746,8.4999676,1.0
59.7370326,35.7871531,0.1252415,0.1252415,0.0001809,8.4999676,1.0
59.9354655,35.8121359,0.1252794,0.1252794,0.0001883,8.4999676,1.0
60.1338974,35.8371262,0.1253192,0.1253192,0.0001967,8.4999676,1.0
60.3323283,35.8621244,0.1253599,0.1253599,0.0002064,8.4999676,1.0
60.5307583,35.8871307,0.1254038,0.1254038,0.0002177,8.4999676,1.0
60.7291871,35.9121457,0.1254497,0.1254497,0.0002306,8.4999676,1.0
60.9276147,35.9371698,0.1254990,0.1254990,0.0002456,8.4999676,1.0
61.1260412,35.9622037,0.1255515,0.1255515,0.0002628,8.4999676,1.5
61.3244663,35.9872480,0.1256084,0.1256084,0.0002825,8.4999676,1.5
61.5228900,36.0123036,0.1256689,0.1256689,0.0003052,8.4999676,1.5
61.7213122,36.0373712,0.1257359,0.1257359,0.0003310,8.4999676,1.5
61.9197327,36.0624521,0.1258075,0.1258075,0.0003604,8.4999676,1.5
62.1181514,36.0875472,0.1258866,0.1258866,0.0003936,8.4999676,1.5
62.3165681,36.1126580,0.1259728,0.1259728,0.0004310,8.4999676,1.5
62.5149827,36.1377859,0.1260671,0.1260671,0.0004727,8.4999676,1.5
62.7133949,36.1629325,0.1261714,0.1261714,0.0005190,8.4999676,1.5
62.9118044,36.1880998,0.1262853,0.1262853,0.0005699,8.4999676,1.5
63.1102111,36.2132897,0.1264103,0.1264103,0.0006254,8.4999676,1.5
63.3086147,36.2385044,0.1265479,0.1265479,0.0006856,8.4999676,1.5
63.5070147,36.2637464,0.1266976,0.1266976,0.0007504,8.4999676,1.5
63.7054110,36.2890181,0.1268619,0.1268619,0.0008195,8.4999676,1.5
63.9038032,36.3143224,0.1270404,0.1270404,0.0008929,8.4999676,1.0
64.1021908,36.3396621,0.1272349,0.1272349,0.0009703,8.4999676,1.0
64.3005735,36.3650404,0.1274447,0.1274447,0.0010515,8.4999676,1.0
64.4989508,36.3904603,0.1276724,0.1276724,0.0011367,8.4999676,1.0
64.6973224,36.4159254,0.1279175,0.1279175,0.0012259,8.4999676,1.5
64.8956877,36.4414391,0.1281816,0.1281816,0.0013198,8.4999676,1.5
65.0940463,36.4670052,0.1284655,0.1284655,0.0014197,8.4999676,1.5
65.2923976,36.4926276,0.1287715,0.1287715,0.0015279,8.4999676,1.5
65.4907410,36.5183107,0.1291012,0.1291012,0.0016475,8.4999676,1.5
65.6890760,36.5440592,0.1294577,0.1294577,0.0017818,8.4999676,1.5
65.8874018,36.5698784,0.1298450,0.1298450,0.0019337,8.4999676,1.5
66.0857175,36.5957744,0.1302665,0.1302665,0.0021060,8.4999676,2.0
66.2840224,36.6217540,0.1307270,0.1307270,0.0023006,8.4999676,2.0
66.4823152,36.6478249,0.1312307,0.1312307,0.0025184,8.4999676,2.0
66.6805949,36.6739957,0.1317830,0.1317830,0.0027595,8.4999676,3.0
66.8788601,36.7002760,0.1323878,0.1323878,0.0030225,8.4999676,3.0
67.0771094,36.7266762,0.1330491,0.1330491,0.0033049,8.4999676,2.5
67.2753412,36.7532075,0.1337695,0.1337695,0.0036023,8.4999676,2.5
67.4735538,36.7798816,0.1345510,0.1345510,0.0039091,8.4999676,2.5
67.6717455,36.8067106,0.1353947,0.1353947,0.0042178,8.4999676,2.5
67.8699145,36.8337068,0.1362986,0.1362986,0.0045196,8.4999676,1.5
68.0680590,36.8608821,0.1372590,0.1372590,0.0048042,8.4999676,2.5
68.2661773,36.8882477,0.1382706,0.1382706,0.0050603,8.4999676,2.5
68.4642679,36.9158137,0.1393247,0.1393247,0.0052761,8.4999676,2.5
68.6623293,36.9435885,0.1404130,0.1404130,0.0054429,8.4999676,2.5
68.8603601,36.9715788,0.1415231,0.1415231,0.0055586,8.4999676,2.5
69.0583596,36.9997889,0.1426413,0.1426413,0.0055923,8.4999676,2.5
69.2563276,37.0282204,0.1437536,0.1437536,0.0055656,8.4999676,2.5
69.4542640,37.0568721,0.1448514,0.1448514,0.0054907,8.4999676,2.5
69.6521689,37.0857411,0.1459258,0.1459258,0.0053744,8.4999676,2.5
69.8500426,37.1148227,0.1469716,0.1469716,0.0052292,8.4999676,2.5
70.0478857,37.1441112,0.1479850,0.1479850,0.0050676,8.4999676,2.5
70.2456991,37.1736002,0.1489653,0.1489653,0.0049011,8.4999676,2.5
70.4434835,37.2032831,0.1499134,0.1499134,0.0047394,8.4999676,2.5
70.6412397,37.2331535,0.1508318,0.1508318,0.0045898,8.4999676,2.5
70.8389683,37.2632055,0.1517229,0.1517229,0.0044577,8.4999676,2.5
71.0366701,37.2934337,0.1525930,0.1525930,0.0043457,8.4999676,2.5
71.2343455,37.3238339,0.1534439,0.1534439,0.0042544,8.4999676,2.5
71.4319950,37.3544023,0.1542803,0.1542803,0.0041820,8.4999676,2.5
71.6296188,37.3851360,0.1551052,0.1551052,0.0041246,8.4999676,2.5
71.8272172,37.4160327,0.1559210,0.1559210,0.0040763,8.4999676,2.5
72.0247903,37.4470906,0.1567263,0.1567263,0.0040299,8.4999676,3.0
72.2223384,37.4783076,0.1575221,0.1575221,0.0039774,8.4999676,3.0
72.4198616,37.5096818,0.1583034,0.1583034,0.0039104,8.4999676,3.0
72.6173601,37.5412103,0.1590679,0.1590679,0.0038221,8.4999676,3.0
72.8148346,37.5728898,0.1598089,0.1598089,0.0037081,8.4999676,2.5
73.0122855,37.6047156,0.1605225,0.1605225,0.0035684,8.4999676,2.5
73.2097136,37.6366823,0.1612043,0.1612043,0.0034074,8.4999676,2.5
73.4071199,37.6687836,0.1618497,0.1618497,0.0032314,8.4999676,2.5
73.6045054,37.7010123,0.1624597,0.1624597,0.0030480,8.4999676,1.5
73.8018713,37.7333614,0.1630333,0.1630333,0.0028651,8.4999676,1.5
73.9992185,37.7658237,0.1635709,0.1635709,0.0026905,8.4999676,1.5
74.1965483,37.7983921,0.1640777,0.1640777,0.0025308,8.4999676,1.0
74.3938616,37.8310605,0.1645558,0.1645558,0.0023918,8.4999676,1.5
74.5911591,37.8638232,0.1650123,0.1650123,0.0022784,8.4999676,1.5
74.7884418,37.8966760,0.1654514,0.1654514,0.0021942,8.4999676,1.5
74.9857099,37.9296154,0.1658802,0.1658802,0.0021415,8.4999676,1.5
75.1829640,37.9626394,0.1663046,0.1663046,0.0021218,8.4999676,2.0
75.3802040,37.9957471,0.1667320,0.1667320,0.0021353,8.4999676,2.0
75.5774298,38.0289391,0.1671686,0.1671686,0.0021811,8.4999676,2.0
75.7746411,38.0622172,0.1676203,0.1676203,0.0022569,8.4999676,2.0
75.9718374,38.0955844,0.1680925,0.1680925,0.0023596,8.4999676,2.0
76.1690179,38.1290447,0.1685896,0.1685896,0.0024849,8.4999676,2.0
76.3661817,38.1626030,0.1691155,0.1691155,0.0026274,8.4999676,2.0
76.5633279,38.1962650,0.1696710,0.1696710,0.0027806,8.4999676,2.0
76.7604553,38.2300365,0.1702589,0.1702589,0.0029371,8.4999676,2.0
76.9575629,38.2639239,0.1708760,0.1708760,0.0030890,8.4999676,1.5
77.1546494,38.2979329,0.1715218,0.1715218,0.0032283,8.4999676,1.5
77.3517140,38.3320692,0.1721912,0.1721912,0.0033472,8.4999676,1.5
77.5487557,38.3663374,0.1728784,0.1728784,0.0034397,8.4999676,1.5
77.7457738,38.4007410,0.1735784,0.1735784,0.0035021,8.4999676,1.5
77.9427678,38.4352825,0.1742856,0.1742856,0.0035351,8.4999676,1.5
78.1397373,38.4699633,0.1749938,0.1749938,0.0035433,8.4999676,1.5
78.3366822,38.5047836,0.1757007,0.1757007,0.0035336,8.4999676,1.5
78.5336024,38.5397431,0.1764030,0.1764030,0.0035135,8.4999676,2.0
78.7304980,38.5748409,0.1771020,0.1771020,0.0034909,8.4999676,2.0
78.9273690,38.6100763,0.1777958,0.1777958,0.0034728,8.4999676,2.0
79.1242156,38.6454483,0.1784894,0.1784894,0.0034653,8.4999676,2.0
79.3210375,38.6809568,0.1791843,0.1791843,0.0034728,8.4999676,2.5
79.5178348,38.7166021,0.1798837,0.1798837,0.0034984,8.4999676,2.5
79.7146070,38.7523850,0.1805931,0.1805931,0.0035431,8.4999676,2.5
79.9113539,38.7883075,0.1813140,0.1813140,0.0036067,8.4999676,2.5
80.1080747,38.8243718,0.1820521,0.1820521,0.0036870,8.4999676,2.5
80.3047689,38.8605813,0.1828076,0.1828076,0.0037801,8.4999676,1.5
80.5014357,38.8969394,0.1835841,0.1835841,0.0038809,8.4999676,1.5
80.6980742,38.9334502,0.1843805,0.1843805,0.0039829,8.4999676,2.5
80.8946836,38.9701176,0.1851964,0.1851964,0.0040785,8.4999676,2.5
81.0912630,39.0069454,0.1860277,0.1860277,0.0041597,8.4999676,2.5
81.2878117,39.0439366,0.1868713,0.1868713,0.0042188,8.4999676,2.5
81.4843291,39.0810936,0.1877207,0.1877207,0.0042492,8.4999676,2.5
81.6808149,39.1184175,0.1885697,0.1885697,0.0042465,8.4999676,2.5
81.8772689,39.1559082,0.1894117,0.1894117,0.0042108,8.4999676,2.5
82.0736913,39.1935643,0.1902411,0.1902411,0.0041457,8.4999676,2.5
82.2700824,39.2313833,0.1910517,0.1910517,0.0040571,8.4999676,2.5
82.4664428,39.2693615,0.1918422,0.1918422,0.0039516,8.4999676,2.5
82.6627731,39.3074949,0.1926094,0.1926094,0.0038359,8.4999676,2.5
82.8590740,39.3457789,0.1933526,0.1933526,0.0037159,8.4999676,2.5
83.0553465,39.3842088,0.1940716,0.1940716,0.0035966,8.4999676,2.5
83.2515913,39.4227798,0.1947682,0.1947682,0.0034818,8.4999676,2.5
83.4478092,39.4614875,0.1954435,0.1954435,0.0033739,8.4999676,2.5
83.6440009,39.5003277,0.1960981,0.1960981,0.0032743,8.4999676,2.5
83.8401671,39.5392963,0.1967347,0.1967347,0.0031828,8.4999676,2.5
84.0363085,39.5783898,0.1973543,0.1973543,0.0030981,8.4999676,2.5
84.2324256,39.6176048,0.1979580,0.1979580,0.0030180,8.4999676,1.5
84.4285190,39.6569382,0.1985456,0.1985456,0.0029396,8.4999676,1.5
84.6245892,39.6963868,0.1991178,0.1991178,0.0028599,8.4999676,1.5
84.8206369,39.7359476,0.1996734,0.1996734,0.0027766,8.4999676,1.5
85.0166625,39.7756173,0.2002105,0.2002105,0.0026887,8.4999676,1.0
85.2126668,39.8153923,0.2007304,0.2007304,0.0025978,8.4999676,1.0
85.4086504,39.8552692,0.2012320,0.2012320,0.0025080,8.4999676,1.0
85.6046140,39.8952444,0.2017168,0.2017168,0.0024245,8.4999676,1.0
85.8005582,39.9353146,0.2021880,0.2021880,0.0023534,8.4999676,1.0
85.9964834,39.9754771,0.2026483,0.2026483,0.0023004,8.4999676,1.5
86.1923902,40.0157298,0.2031026,0.2031026,0.0022709,8.4999676,1.5
86.3882787,40.0560715,0.2035565,0.2035565,0.0022694,8.4999676,1.5
86.5841488,40.0965021,0.2040170,0.2040170,0.0022995,8.4999676,1.5
86.7800003,40.1370229,0.2044898,0.2044898,0.0023636,8.4999676,2.0
86.9758326,40.1776363,0.2049827,0.2049827,0.0024631,8.4999676,2.0
87.1716448,40.2183462,0.2055025,0.2055025,0.0025977,8.4999676,2.0
87.3674359,40.2591579,0.2060563,0.2060563,0.0027661,8.4999676,3.0
87.5632043,40.3000780,0.2066493,0.2066493,0.0029653,8.4999676,3.0
87.7589485,40.3411142,0.2072879,0.2072879,0.0031910,8.4999676,2.5
87.9546664,40.3822754,0.2079752,0.2079752,0.0034371,8.4999676,2.5
88.1503560,40.4235711,0.2087143,0.2087143,0.0036961,8.4999676,2.5
88.3460149,40.4650114,0.2095065,0.2095065,0.0039588,8.4999676,2.5
88.5416410,40.5066067,0.2103489,0.2103489,0.0042146,8.4999676,1.5
88.7372320,40.5483668,0.2112391,0.2112391,0.0044521,8.4999676,2.5
88.9327858,40.5903010,0.2121705,0.2121705,0.0046589,8.4999676,2.5
89.1283004,40.6324173,0.2131348,0.2131348,0.0048238,8.4999676,2.5
89.3237742,40.6747221,0.2141221,0.2141221,0.0049373,8.4999676,2.5
89.5192063,40.7172199,0.2151201,0.2151201,0.0049938,8.4999676,2.5
89.7145958,40.7599127,0.2161186,0.2161186,0.0049941,8.4999676,1.5
89.9099426,40.8028006,0.2171073,0.2171073,0.0049455,8.4999676,1.5
90.1052469,40.8458816,0.2180792,0.2180792,0.0048590,8.4999676,1.5
90.3005092,40.8891524,0.2190282,0.2190282,0.0047473,8.4999676,1.5
90.4957304,40.9326085,0.2199530,0.2199530,0.0046234,8.4999676,1.5
90.6909113,40.9762451,0.2208528,0.2208528,0.0044996,8.4999676,2.0
90.8860528,41.0200573,0.2217306,0.2217306,0.0043865,8.4999676,2.5
91.0811559,41.0640408,0.2225892,0.2225892,0.0042932,8.4999676,2.5
91.2762211,41.1081918,0.2234347,0.2234347,0.0042263,8.4999676,2.5
91.4712489,41.1525077,0.2242732,0.2242732,0.0041903,8.4999676,2.5
91.6662394,41.1969871,0.2251111,0.2251111,0.0041874,8.4999676,2.5
91.8611927,41.2416299,0.2259545,0.2259545,0.0042176,8.4999676,2.5
92.0561082,41.2864371,0.2268105,0.2268105,0.0042785,8.4999676,1.5
92.2509852,41.3314111,0.2276837,0.2276837,0.0043654,8.4999676,2.5
92.4458230,41.3765553,0.2285786,0.2285786,0.0044717,8.4999676,2.5
92.6406202,41.4218738,0.2294955,0.2294955,0.0045883,8.4999676,2.5
92.8353758,41.4673709,0.2304368,0.2304368,0.0047045,8.4999676,3.0
93.0300885,41.5130513,0.2313982,0.2313982,0.0048080,8.4999676,3.0
93.2247573,41.5589189,0.2323749,0.2323749,0.0048857,8.4999676,3.0
93.4193811,41.6049766,0.2333596,0.2333596,0.0049248,8.4999676,3.0
93.6139594,41.6512259,0.2343417,0.2343417,0.0049141,8.4999676,3.0
93.8084923,41.6976663,0.2353104,0.2353104,0.0048458,8.4999676,3.0
94.0029800,41.7442951,0.2362538,0.2362538,0.0047184,8.4999676,3.0
94.1974238,41.7911074,0.2371603,0.2371603,0.0045365,8.4999676,3.0
94.3918249,41.8380959,0.2380218,0.2380218,0.0043085,8.4999676,3.0
94.5861856,41.8852519,0.2388308,0.2388308,0.0040449,8.4999676,3.0
94.7805080,41.9325651,0.2395822,0.2395822,0.0037567,8.4999676,3.0
94.9747948,41.9800243,0.2402725,0.2402725,0.0034545,8.4999676,3.0
95.1690488,42.0276176,0.2409026,0.2409026,0.0031480,8.4999676,3.0
95.3632728,42.0753333,0.2414716,0.2414716,0.0028458,8.4999676,3.0
95.5574696,42.1231595,0.2419830,0.2419830,0.0025548,8.4999676,3.0
95.7516419,42.1710850,0.2424387,0.2424387,0.0022807,8.4999676,3.0
95.9457924,42.2190990,0.2428452,0.2428452,0.0020280,8.4999676,3.0
96.1399233,42.2671919,0.2432048,0.2432048,0.0017996,8.4999676,3.0
96.3340369,42.3153546,0.2435247,0.2435247,0.0015976,8.4999676,2.5
96.5281351,42.3635794,0.2438096,0.2438096,0.0014230,8.4999676,2.5
96.7222195,42.4118595,0.2440651,0.2440651,0.0012756,8.4999676,2.5
96.9162916,42.4601892,0.2442960,0.2442960,0.0011547,8.4999676,2.5
97.1103525,42.5085637,0.2445083,0.2445083,0.0010589,8.4999676,2.5
97.3044032,42.5569794,0.2447052,0.2447052,0.0009859,8.4999676,2.5
97.4984443,42.6054333,0.2448922,0.2448922,0.0009330,8.4999676,2.5
97.6924764,42.6539235,0.2450717,0.2450717,0.0008972,8.4999676,2.5
97.8864997,42.7024485,0.2452468,0.2452468,0.0008747,8.4999676,2.5
98.0805146,42.7510075,0.2454191,0.2454191,0.0008618,8.4999676,1.5
98.2745210,42.7995999,0.2455901,0.2455901,0.0008544,8.4999676,1.5
98.4685192,42.8482255,0.2457598,0.2457598,0.0008486,8.4999676,1.5
98.6625091,42.8968840,0.2459277,0.2459277,0.0008406,8.4999676,1.5
98.8564909,42.9455751,0.2460934,0.2460934,0.0008274,8.4999676,1.0
99.0504645,42.9942983,0.2462546,0.2462546,0.0008072,8.4999676,1.0
99.2444303,43.0430528,0.2464108,0.2464108,0.0007798,8.4999676,1.0
99.4383885,43.0918376,0.2465598,0.2465598,0.0007470,8.4999676,1.0
99.6323395,43.1406513,0.2467022,0.2467022,0.0007117,8.4999676,1.0
99.8262834,43.1894926,0.2468377,0.2468377,0.0006779,8.4999676,1.0
100.0202208,43.2383602,0.2469683,0.2469683,0.0006497,8.4999676,1.0
100.2141517,43.2872531,0.2470941,0.2470941,0.0006318,8.4999676,1.0
100.4080765,43.3361704,0.2472203,0.2472203,0.0006289,8.4999676,1.0
100.6019952,43.3851122,0.2473498,0.2473498,0.0006453,8.4999676,1.0
100.7959075,43.4340791,0.2474871,0.2474871,0.0006856,8.4999676,1.0
100.9898130,43.4830726,0.2476381,0.2476381,0.0007538,8.4999676,1.0
101.1837112,43.5320954,0.2478093,0.2478093,0.0008537,8.4999676,1.0
101.3776010,43.5811514,0.2480069,0.2480069,0.0009890,8.4999676,1.5
101.5714811,43.6302457,0.2482405,0.2482405,0.0011626,8.4999676,1.5
101.7653497,43.6793853,0.2485159,0.2485159,0.0013774,8.4999676,1.5
101.9592048,43.7285783,0.2488436,0.2488436,0.0016354,8.4999676,1.5
102.1530437,43.7778348,0.2492314,0.2492314,0.0019382,8.4999676,1.5
102.3468636,43.8271665,0.2496897,0.2496897,0.0022867,8.4999676,2.0
102.5406608,43.8765870,0.2502258,0.2502258,0.0026808,8.4999676,3.0
102.7344315,43.9261114,0.2508504,0.2508504,0.0031192,8.4999676,3.0
102.9281712,43.9757568,0.2515705,0.2515705,0.0035991,8.4999676,3.0
103.1218751,44.0255417,0.2523944,0.2523944,0.0041160,8.4999676,2.5
103.3155380,44.0754862,0.2533266,0.2533266,0.0046633,8.4999676,2.5
103.5091542,44.1256112,0.2543737,0.2543737,0.0052324,8.4999676,2.5
103.7027178,44.1759389,0.2555357,0.2555357,0.0058120,8.4999676,2.5
103.8962228,44.2264915,0.2568135,0.2568135,0.0063882,8.4999676,2.5
104.0896630,44.2772913,0.2582018,0.2582018,0.0069445,8.4999676,2.5
104.2830325,44.3283596,0.2596940,0.2596940,0.0074620,8.4999676,2.5
104.4763256,44.3797164,0.2612769,0.2612769,0.0079194,8.4999676,3.0
104.6695372,44.4313791,0.2629346,0.2629346,0.0082947,8.4999676,3.0
104.8626628,44.4833620,0.2646469,0.2646469,0.0085662,8.4999676,3.0
105.0556991,44.5356755,0.2663884,0.2663884,0.0087152,8.4999676,3.0
105.2486440,44.5883251,0.2681328,0.2681328,0.0087289,8.4999676,3.0
105.4414968,44.6413112,0.2698521,0.2698521,0.0086050,8.4999676,3.0
105.6342582,44.6946288,0.2715213,0.2715213,0.0083532,8.4999676,3.0
105.8269304,44.7482681,0.2731188,0.2731188,0.0079904,8.4999676,3.0
106.0195166,44.8022151,0.2746254,0.2746254,0.0075372,8.4999676,3.0
106.2120213,44.8564522,0.2760282,0.2760282,0.0070154,8.4999676,3.0
106.4044498,44.9109593,0.2773167,0.2773167,0.0064466,8.4999676,3.0
106.5968079,44.9657143,0.2784866,0.2784866,0.0058502,8.4999676,3.0
106.7891018,45.0206943,0.2795357,0.2795357,0.0052434,8.4999676,3.0
106.9813379,45.0758760,0.2804632,0.2804632,0.0046409,8.4999676,3.0
107.1735228,45.1312360,0.2812752,0.2812752,0.0040549,8.4999676,3.0
107.3656626,45.1867520,0.2819741,0.2819741,0.0034949,8.4999676,3.0
107.5577636,45.2424023,0.2825686,0.2825686,0.0029684,8.4999676,3.0
107.7498315,45.2981668,0.2830655,0.2830655,0.0024811,8.4999676,2.5
107.9418716,45.3540267,0.2834726,0.2834726,0.0020368,8.4999676,2.5
108.1338890,45.4099648,0.2838013,0.2838013,0.0016380,8.4999676,2.5
108.3258880,45.4659660,0.2840592,0.2840592,0.0012859,8.4999676,2.0
108.5178725,45.5220167,0.2842555,0.2842555,0.0009808,8.4999676,1.5
108.7098460,45.5781051,0.2844008,0.2844008,0.0007224,8.4999676,1.0
108.9018114,45.6342214,0.2845030,0.2845030,0.0005097,8.4999676,1.0
109.0937710,45.6903573,0.2845717,0.2845717,0.0003413,8.4999676,1.0
109.2857268,45.7465064,0.2846160,0.2846160,0.0002155,8.4999676,1.0
109.4776801,45.8026640,0.2846421,0.2846421,0.0001308,8.4999676,1.0
109.6696319,45.8588266,0.2846598,0.2846598,0.0000850,8.4999676,1.0
109.8615827,45.9149926,0.2846755,0.2846755,0.0000765,8.4999676,1.0
110.0535326,45.9711616,0.2846962,0.2846962,0.0001032,8.4999676,1.5
110.2454814,46.0273346,0.2847296,0.2847296,0.0001631,8.4999676,1.5
110.4374283,46.0835140,0.2847812,0.2847812,0.0002544,8.4999676,1.5
110.6293723,46.1397033,0.2848557,0.2848557,0.0003748,8.4999676,1.5
110.8213121,46.1959069,0.2849614,0.2849614,0.0005225,8.4999676,1.5
111.0132460,46.2521308,0.2851000,0.2851000,0.0006950,8.4999676,1.5
111.2051721,46.3083813,0.2852788,0.2852788,0.0008901,8.4999676,2.0
111.3970881,46.3646661,0.2854996,0.2854996,0.0011050,8.4999676,2.0
111.5889917,46.4209933,0.2857675,0.2857675,0.0013365,8.4999676,2.0
111.7808802,46.4773719,0.2860833,0.2860833,0.0015810,8.4999676,3.0
111.9727509,46.5338111,0.2864508,0.2864508,0.0018344,8.4999676,3.0
112.1646008,46.5903208,0.2868688,0.2868688,0.0020917,8.4999676,3.0
112.3564271,46.6469107,0.2873381,0.2873381,0.0023477,8.4999676,2.5
112.5482268,46.7035906,0.2878579,0.2878579,0.0025963,8.4999676,2.5
112.7399970,46.7603702,0.2884232,0.2884232,0.0028309,8.4999676,2.5
112.9317351,46.8172582,0.2890320,0.2890320,0.0030452,8.4999676,2.5
113.1234385,46.8742629,0.2896782,0.2896782,0.0032330,8.4999676,1.5
113.3151051,46.9313915,0.2903556,0.2903556,0.0033896,8.4999676,2.5
113.5067329,46.9886499,0.2910575,0.2910575,0.0035124,8.4999676,2.5
113.6983205,47.0460428,0.2917774,0.2917774,0.0036019,8.4999676,2.5
113.8898667,47.1035736,0.2925094,0.2925094,0.0036604,8.4999676,2.5
114.0813707,47.1612446,0.2932467,0.2932467,0.0036910,8.4999676,2.5
114.2728322,47.2190568,0.2939860,0.2939860,0.0036970,8.4999676,2.5
114.4642508,47.2770105,0.2947220,0.2947220,0.0036810,8.4999676,2.5
114.6556268,47.3351051,0.2954506,0.2954506,0.0036450,8.4999676,2.5
114.8469604,47.3933391,0.2961688,0.2961688,0.0035905,8.4999676,2.5
115.0382521,47.4517105,0.2968714,0.2968714,0.0035183,8.4999676,2.5
115.2295028,47.5102163,0.2975576,0.2975576,0.0034294,8.4999676,2.5
115.4207132,47.5688533,0.2982222,0.2982222,0.0033257,8.4999676,2.5
115.6118847,47.6276174,0.2988648,0.2988648,0.0032104,8.4999676,2.5
115.8030183,47.6865043,0.2994816,0.2994816,0.0030873,8.4999676,2.5
115.9941156,47.7455091,0.3000736,0.3000736,0.0029601,8.4999676,2.5
116.1851779,47.8046270,0.3006404,0.3006404,0.0028323,8.4999676,2.5
116.3762067,47.8638532,0.3011811,0.3011811,0.0027067,8.4999676,2.5
116.5672035,47.9231827,0.3016990,0.3016990,0.0025855,8.4999676,2.5
116.7581695,47.9826111,0.3021929,0.3021929,0.0024705,8.4999676,2.5
116.9491061,48.0421338,0.3026659,0.3026659,0.0023631,8.4999676,2.5
