x_m,y_m,heading,theta_rad,kappa_1pm,v_mps,ld_m
-21.1554726,-13.1986288,0.9218040,0.9218040,-0.0620149,8.4999660,1.274995
-21.0346127,-13.0393124,0.9092533,0.9092533,-0.0627919,8.4999662,1.274995
-20.9117627,-12.8815252,0.8965980,0.8965980,-0.0633008,8.4999664,1.274995
-20.7869255,-12.7253050,0.8838782,0.8838782,-0.0636217,8.4999666,1.274995
-20.6601112,-12.5706851,0.8711151,0.8711151,-0.0638263,8.4999668,1.274995
-20.5313337,-12.4176961,0.8583235,0.8583235,-0.0639686,8.4999669,1.274995
-20.4006096,-12.2663666,0.8455085,0.8455085,-0.0640823,8.4999670,1.274995
-20.2679569,-12.1167246,0.8326743,0.8326743,-0.0641802,8.4999671,1.274995
-20.1333944,-11.9687971,0.8198275,0.8198275,-0.0642465,8.4999670,1.274995
-19.9969426,-11.8226104,0.8069813,0.8069813,-0.0642407,8.4999669,1.274995
-19.8586256,-11.6781901,0.7941692,0.7941692,-0.0640880,8.4999667,1.274995
-19.7184719,-11.5355560,0.7814455,0.7814455,-0.0636456,8.4999663,1.274995
-19.5765148,-11.3947167,0.7688796,0.7688796,-0.0628559,8.4999659,1.274995
-19.4327992,-11.2556723,0.7565545,0.7565545,-0.0616559,8.4999660,1.274995
-19.2873809,-11.1184098,0.7445535,0.7445535,-0.0600318,8.4999662,1.274995
-19.1403259,-10.9829024,0.7329452,0.7329452,-0.0580608,8.4999663,1.274995
-18.9917078,-10.8491111,0.7217841,0.7217841,-0.0558230,8.4999665,1.274995
-18.8416058,-10.7169869,0.7111045,0.7111045,-0.0534105,8.4999666,1.274995
-18.6901013,-10.5864732,0.7009217,0.7009217,-0.0509214,8.4999667,1.274995
-18.5372757,-10.4575090,0.6912345,0.6912345,-0.0484401,8.4999667,1.274995
-18.3832079,-10.3300312,0.6820280,0.6820280,-0.0460326,8.4999667,1.274995
-18.2279730,-10.2039772,0.6732785,0.6732785,-0.0437428,8.4999667,1.274995
-18.0716410,-10.0792861,0.6649593,0.6649593,-0.0415932,8.4999667,1.274995
-17.9142770,-9.9558998,0.6570399,0.6570399,-0.0395897,8.4999666,1.274995
-17.7559407,-9.8337635,0.6494935,0.6494935,-0.0377259,8.4999666,1.274995
-17.5966869,-9.7128253,0.6422935,0.6422935,-0.0359932,8.4999666,1.274995
-17.4365663,-9.5930367,0.6354110,0.6354110,-0.0343958,8.4999667,1.274995
-17.2756247,-9.4743527,0.6288191,0.6288191,-0.0329442,8.4999667,1.274995
-17.1139040,-9.3567320,0.6224857,0.6224857,-0.0316468,8.4999667,1.274995
-16.9514412,-9.2401376,0.6163799,0.6163799,-0.0305111,8.4999668,1.274995
-16.7882699,-9.1245376,0.6104696,0.6104696,-0.0295329,8.4999668,1.274995
-16.6244185,-9.0099042,0.6047286,0.6047286,-0.0286965,8.4999668,1.274995
-16.4599119,-8.8962135,0.5991306,0.5991306,-0.0279825,8.4999667,1.274995
-16.2947716,-8.7834456,0.5936556,0.5936556,-0.0273703,8.4999667,1.274995
-16.1290165,-8.6715836,0.5882867,0.5882867,-0.0268424,8.4999667,1.274995
-15.9626633,-8.5606132,0.5830073,0.5830073,-0.0263945,8.4999667,1.274995
-15.7957266,-8.4505226,0.5777979,0.5777979,-0.0260426,8.4999667,1.274995
-15.6282186,-8.3413031,0.5726352,0.5726352,-0.0258100,8.4999668,1.274995
-15.4601489,-8.2329498,0.5674900,0.5674900,-0.0257206,8.4999668,1.274995
-15.2915238,-8.1254626,0.5623302,0.5623302,-0.0257947,8.4999668,1.274995
-15.1223462,-8.0188468,0.5571206,0.5571206,-0.0260442,8.4999669,1.274995
-14.9526153,-7.9131137,0.5518257,0.5518257,-0.0264694,8.4999669,1.274995
-14.7823268,-7.8082807,0.5464139,0.5464139,-0.0270579,8.4999670,1.274995
-14.6114733,-7.7043707,0.5408576,0.5408576,-0.0277834,8.4999670,1.274995
-14.4400449,-7.6014115,0.5351364,0.5351364,-0.0286056,8.4999671,1.274995
-14.2680300,-7.4994346,0.5292439,0.5292439,-0.0294707,8.4999671,1.274995
-14.0954171,-7.3984730,0.5231837,0.5231837,-0.0303119,8.4999671,1.274995
-13.9221953,-7.2985592,0.5169763,0.5169763,-0.0310518,8.4999671,1.274995
-13.7483565,-7.1997225,0.5106590,0.5106590,-0.0316054,8.4999670,1.274995
-13.5738967,-7.1019859,0.5042867,0.5042867,-0.0318902,8.4999669,1.274995
-13.3988175,-7.0053629,0.4979264,0.4979264,-0.0318333,8.4999668,1.274995
-13.2231271,-6.9098553,0.4916548,0.4916548,-0.0313880,8.4999668,1.274995
-13.0468411,-6.8154514,0.4855500,0.4855500,-0.0305590,8.4999668,1.274995
-12.8699820,-6.7221254,0.4796771,0.4796771,-0.0293877,8.4999669,1.274995
-12.6925777,-6.6298396,0.4740961,0.4740961,-0.0279309,8.4999669,1.274995
-12.5146611,-6.5385453,0.4688481,0.4688481,-0.0262556,8.4999670,1.274995
-12.3362677,-6.4481859,0.4639650,0.4639650,-0.0244290,8.4999670,1.274995
-12.1574352,-6.3586987,0.4594636,0.4594636,-0.0225137,8.4999670,1.274995
-11.9782017,-6.2700174,0.4553510,0.4553510,-0.0205642,8.4999671,1.274995
-11.7986049,-6.1820739,0.4516250,0.4516250,-0.0186265,8.4999671,1.274995
-11.6186817,-6.0948002,0.4482753,0.4482753,-0.0167378,8.4999671,1.274995
-11.4384672,-6.0081297,0.4452875,0.4452875,-0.0149287,8.4999671,1.274995
-11.2579945,-5.9219980,0.4426391,0.4426391,-0.0132247,8.4999671,1.274995
-11.0772944,-5.8363446,0.4403058,0.4403058,-0.0116463,8.4999671,1.274995
-10.8963950,-5.7511131,0.4382600,0.4382600,-0.0102084,8.4999672,1.274995
-10.7153232,-5.6662526,0.4364705,0.4364705,-0.0089223,8.4999672,1.274995
-10.5341001,-5.5817164,0.4349080,0.4349080,-0.0077910,8.4999672,1.274995
-10.3527450,-5.4974634,0.4335414,0.4335414,-0.0068138,8.4999672,1.274995
-10.1712749,-5.4134583,0.4323401,0.4323401,-0.0059862,8.4999672,1.274995
-9.9897039,-5.3296712,0.4312762,0.4312762,-0.0053002,8.4999672,1.274995
-9.8080438,-5.2460773,0.4303243,0.4303243,-0.0047445,8.4999672,1.274995
-9.6263041,-5.1626563,0.4294608,0.4294608,-0.0043058,8.4999673,1.274995
-9.4444923,-5.0793922,0.4286647,0.4286647,-0.0039687,8.4999673,1.274995
-9.2626143,-4.9962729,0.4279199,0.4279199,-0.0037168,8.4999673,1.274995
-9.0806743,-4.9132890,0.4272121,0.4272121,-0.0035334,8.4999673,1.274995
-8.8986756,-4.8304339,0.4265307,0.4265307,-0.0034016,8.4999673,1.274995
-8.7166204,-4.7477028,0.4258692,0.4258692,-0.0033059,8.4999673,1.274995
-8.5345104,-4.6650921,0.4252224,0.4252224,-0.0032329,8.4999673,1.274995
-8.3523470,-4.5825992,0.4245877,0.4245877,-0.0031725,8.4999674,1.274995
-8.1701312,-4.5002219,0.4239642,0.4239642,-0.0031170,8.4999674,1.274995
-7.9878640,-4.4179582,0.4233525,0.4233525,-0.0030606,8.4999674,1.274995
-7.8055465,-4.3358060,0.4227533,0.4227533,-0.0029991,8.4999674,1.274995
-7.6231797,-4.2537630,0.4221673,0.4221673,-0.0029296,8.4999674,1.274995
-7.4407649,-4.1718269,0.4215977,0.4215977,-0.0028503,8.4999674,1.274995
-7.2583034,-4.0899947,0.4210462,0.4210462,-0.0027596,8.4999674,1.274995
-7.0757967,-4.0082631,0.4205150,0.4205150,-0.0026568,8.4999675,1.274995
-6.8932467,-3.9266285,0.4200075,0.4200075,-0.0025413,8.4999675,1.274995
-6.7106552,-3.8450865,0.4195251,0.4195251,-0.0024129,8.4999675,1.274995
-6.5280244,-3.7636326,0.4190711,0.4190711,-0.0022716,8.4999675,1.274995
-6.3453566,-3.6822616,0.4186476,0.4186476,-0.0021185,8.4999675,1.274995
-6.1626544,-3.6009680,0.4182574,0.4182574,-0.0019554,8.4999675,1.274995
-5.9799205,-3.5197457,0.4179001,0.4179001,-0.0017851,8.4999675,1.274995
-5.7971576,-3.4385887,0.4175782,0.4175782,-0.0016106,8.4999676,1.274995
-5.6143685,-3.3574905,0.4172911,0.4172911,-0.0014348,8.4999676,1.274995
-5.4315562,-3.2764448,0.4170391,0.4170391,-0.0012606,8.4999676,1.274995
-5.2487235,-3.1954452,0.4168210,0.4168210,-0.0010904,8.4999676,1.274995
-5.0658732,-3.1144855,0.4166351,0.4166351,-0.0009262,8.4999676,1.274995
-4.8830079,-3.0335598,0.4164813,0.4164813,-0.0007696,8.4999676,1.274995
-4.7001301,-2.9526622,0.4163564,0.4163564,-0.0006221,8.4999676,1.274995
-4.5172423,-2.8717875,0.4162589,0.4162589,-0.0004846,8.4999677,1.274995
-4.3343468,-2.7909307,0.4161877,0.4161877,-0.0003580,8.4999677,1.274995
-4.1514457,-2.7100870,0.4161383,0.4161383,-0.0002429,8.4999677,1.274995
-3.9685405,-2.6292523,0.4161098,0.4161098,-0.0001396,8.4999677,1.274995
-3.7856330,-2.5484228,0.4160998,0.4160998,-0.0000486,8.4999677,1.274995
-3.6027246,-2.4675951,0.4161056,0.4161056,0.0000300,8.4999677,1.274995
-3.4198166,-2.3867663,0.4161242,0.4161242,0.0000957,8.4999677,1.274995
-3.2369101,-2.3059341,0.4161535,0.4161535,0.0001484,8.4999677,1.274995
-3.0540059,-2.2250965,0.4161907,0.4161907,0.0001876,8.4999677,1.274995
-2.8711047,-2.1442521,0.4162328,0.4162328,0.0002128,8.4999678,1.274995
-2.6882069,-2.0634000,0.4162774,0.4162774,0.0002237,8.4999678,1.274995
-2.5053126,-1.9825397,0.4163206,0.4163206,0.0002195,8.4999678,1.274995
-2.3224218,-1.9016715,0.4163604,0.4163604,0.0001996,8.4999678,1.274995
-2.1395342,-1.8207960,0.4163920,0.4163920,0.0001631,8.4999678,1.274995
-1.9566491,-1.7399147,0.4164140,0.4164140,0.0001091,8.4999678,1.274995
-1.7737658,-1.6590294,0.4164209,0.4164209,0.0000369,8.4999678,1.274995
-1.5908830,-1.5781428,0.4164090,0.4164090,-0.0000548,8.4999678,1.274995
-1.4079993,-1.4972584,0.4163759,0.4163759,-0.0001659,8.4999678,1.274995
-1.2251130,-1.4163801,0.4163153,0.4163153,-0.0003012,8.4999679,1.274995
-1.0422214,-1.3355127,0.4162250,0.4162250,-0.0004481,8.4999679,1.274995
-0.8593236,-1.2546623,0.4161008,0.4161008,-0.0006453,8.4999679,1.274995
-0.6764139,-1.1738338,0.4159699,0.4159699,-0.0006206,8.4999679,1.274995
-0.4934883,-1.0930269,0.4157988,0.4157988,-0.0008416,8.4999679,1.274995
-0.3105514,-1.0122524,0.4155495,0.4155495,-0.0012663,8.4999679,1.274995
-0.1275991,-0.9315256,0.4152390,0.4152390,-0.0015487,8.4999679,1.274995
0.0553783,-0.8508556,0.4148752,0.4148752,-0.0018205,8.4999678,1.274995
0.2383852,-0.7702521,0.4144537,0.4144537,-0.0021040,8.4999678,1.274995
0.4214259,-0.6897258,0.4139746,0.4139746,-0.0023971,8.4999678,1.274995
0.6045052,-0.6092872,0.4134351,0.4134351,-0.0026967,8.4999678,1.274995
0.7876278,-0.5289474,0.4128359,0.4128359,-0.0029984,8.4999678,1.274995
0.9707986,-0.4487173,0.4121764,0.4121764,-0.0032969,8.4999678,1.274995
1.1540221,-0.3686081,0.4114601,0.4114601,-0.0035857,8.4999678,1.274995
1.3373031,-0.2886301,0.4106892,0.4106892,-0.0038565,8.4999678,1.274995
1.5206455,-0.2087935,0.4098698,0.4098698,-0.0040999,8.4999677,1.274995
1.7040534,-0.1291071,0.4090102,0.4090102,-0.0043049,8.4999677,1.274995
1.8875297,-0.0495784,0.4081194,0.4081194,-0.0044599,8.4999677,1.274995
2.0710767,0.0297868,0.4072100,0.4072100,-0.0045528,8.4999677,1.274995
2.2546959,0.1089851,0.4062976,0.4062976,-0.0045725,8.4999677,1.274995
2.4383872,0.1880158,0.4053967,0.4053967,-0.0045104,8.4999677,1.274995
2.6221497,0.2668810,0.4045261,0.4045261,-0.0043623,8.4999676,1.274995
2.8059808,0.3455862,0.4037012,0.4037012,-0.0041312,8.4999676,1.274995
2.9898767,0.4241397,0.4029372,0.4029372,-0.0038261,8.4999676,1.274995
3.1738326,0.5025527,0.4022464,0.4022464,-0.0034589,8.4999676,1.274995
3.3578426,0.5808386,0.4016390,0.4016390,-0.0030437,8.4999676,1.274995
3.5419001,0.6590127,0.4011196,0.4011196,-0.0025953,8.4999676,1.274995
3.7259982,0.7370912,0.4006943,0.4006943,-0.0021283,8.4999676,1.274995
3.9101295,0.8150914,0.4003631,0.4003631,-0.0016569,8.4999675,1.274995
4.0942866,0.8930306,0.4001231,0.4001231,-0.0011947,8.4999675,1.274995
4.2784624,0.9709256,0.3999716,0.3999716,-0.0007546,8.4999675,1.274995
4.4626500,1.0487927,0.3999003,0.3999003,-0.0003492,8.4999675,1.274995
4.6468432,1.1266467,0.3999010,0.3999010,0.0000097,8.4999675,1.274995
4.8310363,1.2045008,0.3999611,0.3999611,0.0003101,8.4999675,1.274995
5.0152248,1.2823660,0.4000669,0.4000669,0.0005405,8.4999674,1.274995
5.1994051,1.3602507,0.4002015,0.4002015,0.0006891,8.4999674,1.274995
5.3835749,1.4381602,0.4003477,0.4003477,0.0007441,8.4999674,1.274995
5.5677335,1.5160967,0.4004824,0.4004824,0.0006937,8.4999674,1.274995
5.7518816,1.5940580,0.4005833,0.4005833,0.0005259,8.4999674,1.274995
5.9360221,1.6720380,0.4006243,0.4006243,0.0002272,8.4999673,1.274995
6.1201593,1.7500255,0.4005772,0.4005772,-0.0002135,8.4999673,1.274995
6.3043001,1.8280043,0.4004104,0.4004104,-0.0008073,8.4999673,1.274995
6.4884537,1.9059523,0.4000929,0.4000929,-0.0015647,8.4999673,1.274995
6.6726320,1.9838418,0.3995893,0.3995893,-0.0024953,8.4999673,1.274995
6.8568494,2.0616385,0.3988629,0.3988629,-0.0036069,8.4999672,1.274995
7.0411231,2.1393013,0.3978772,0.3978772,-0.0049050,8.4999672,1.274995
7.2254732,2.2167824,0.3965945,0.3965945,-0.0063924,8.4999672,1.274995
7.4099224,2.2940269,0.3949772,0.3949772,-0.0080679,8.4999672,1.274995
7.5944963,2.3709730,0.3929877,0.3929877,-0.0099263,8.4999672,1.274995
7.7792228,2.4475517,0.3905937,0.3905937,-0.0119568,8.4999672,1.274995
7.9641320,2.5236879,0.3877626,0.3877626,-0.0141431,8.4999672,1.274995
8.1492560,2.5993003,0.3844683,0.3844683,-0.0164618,8.4999672,1.274995
8.3346280,2.6743024,0.3806912,0.3806912,-0.0188823,8.4999672,1.274995
8.5202820,2.7486038,0.3764184,0.3764184,-0.0213666,8.4999673,1.274995
8.7062516,2.8221112,0.3716456,0.3716456,-0.0238686,8.4999673,1.274995
8.8925700,2.8947302,0.3663806,0.3663806,-0.0263351,8.4999673,1.274995
9.0792678,2.9663671,0.3606433,0.3606433,-0.0287036,8.4999673,1.274995
9.2663741,3.0369319,0.3544739,0.3544739,-0.0308813,8.4999672,1.274995
9.4539167,3.1063427,0.3479246,0.3479246,-0.0327510,8.4999671,1.274995
9.6419111,3.1745242,0.3410228,0.3410228,-0.0345434,8.4999669,1.274995
9.8303688,3.2414056,0.3338385,0.3338385,-0.0359603,8.4999668,1.274995
10.0193023,3.3069314,0.3264486,0.3264486,-0.0369793,8.4999668,1.274995
10.2087151,3.3710593,0.3189166,0.3189166,-0.0376839,8.4999668,1.274995
10.3986054,3.4337587,0.3112999,0.3112999,-0.0381106,8.4999669,1.274995
10.5889679,3.4950100,0.3036422,0.3036422,-0.0383054,8.4999669,1.274995
10.7797939,3.5548018,0.2959830,0.2959830,-0.0383118,8.4999669,1.274995
10.9710723,3.6131303,0.2883532,0.2883532,-0.0381648,8.4999669,1.274995
11.1627902,3.6699977,0.2807784,0.2807784,-0.0378870,8.4999669,1.274995
11.3549335,3.7254113,0.2732832,0.2732832,-0.0374876,8.4999669,1.274995
11.5474867,3.7793832,0.2658942,0.2658942,-0.0369618,8.4999668,1.274995
11.7404336,3.8319309,0.2586380,0.2586380,-0.0362922,8.4999667,1.274995
11.9337568,3.8830772,0.2515513,0.2515513,-0.0354526,8.4999666,1.274995
12.1274376,3.9328522,0.2446717,0.2446717,-0.0344146,8.4999664,1.274995
12.3214563,3.9812936,0.2380434,0.2380434,-0.0331581,8.4999663,1.274995
12.5157917,4.0284479,0.2317104,0.2317104,-0.0316800,8.4999662,1.274995
12.7104217,4.0743705,0.2257102,0.2257102,-0.0300133,8.4999662,1.274995
12.9053234,4.1191244,0.2200648,0.2200648,-0.0282321,8.4999662,1.274995
13.1004743,4.1627772,0.2147787,0.2147787,-0.0264327,8.4999663,1.274995
13.2958527,4.2053977,0.2098322,0.2098322,-0.0247249,8.4999662,1.274995
13.4914388,4.2470511,0.2051853,0.2051853,-0.0232255,8.4999662,1.274995
13.6872155,4.2877950,0.2007724,0.2007724,-0.0220510,8.4999662,1.274995
13.8831693,4.3276744,0.1965054,0.1965054,-0.0213134,8.4999662,1.274995
14.0792905,4.3667171,0.1922760,0.1922760,-0.0211183,8.4999661,1.274995
14.2755741,4.4049298,0.1879578,0.1879578,-0.0215626,8.4999661,1.274995
14.4720201,4.4422944,0.1834030,0.1834030,-0.0227322,8.4999660,1.274995
14.6686334,4.4787637,0.1784541,0.1784541,-0.0246994,8.4999660,1.274995
14.8654241,4.5142594,0.1729396,0.1729396,-0.0275193,8.4999660,1.274995
15.0624071,4.5486693,0.1666820,0.1666820,-0.0312248,8.4999661,1.274995
15.2596011,4.5818458,0.1595047,0.1595047,-0.0358212,8.4999663,1.274995
15.4570278,4.6136061,0.1512345,0.1512345,-0.0412777,8.4999665,1.274995
15.6547100,4.6437325,0.1417156,0.1417156,-0.0475272,8.4999670,1.274995
15.8526696,4.6719758,0.1308031,0.1308031,-0.0544617,8.4999677,1.274995
16.0509262,4.6980573,0.1183566,0.1183566,-0.0621996,8.4999686,1.274995
16.2495036,4.7216706,0.1043181,0.1043181,-0.0702320,8.4999696,1.274995
16.4483916,4.7424938,0.0887160,0.0887160,-0.0780562,8.4999704,1.274996
16.6475788,4.7602114,0.0716248,0.0716248,-0.0855251,8.4999706,1.274996
16.8470380,4.7745221,0.0531705,0.0531705,-0.0923447,8.4999699,1.274995
17.0467255,4.7851496,0.0335116,0.0335116,-0.0983630,8.4999683,1.274995
17.2465814,4.7918496,0.0128235,0.0128235,-0.1035054,8.4999655,1.274995
17.4465313,4.7944138,-0.0087201,-0.0087201,-0.1077754,8.4999620,1.274994
17.6464885,4.7926701,-0.0309561,-0.0309561,-0.1112304,8.4999582,1.274994
17.8463562,4.7864810,-0.0537369,-0.0537369,-0.1139553,8.4999547,1.274993
18.0460303,4.7757408,-0.0769374,-0.0769374,-0.1160463,8.4999524,1.274993
18.2454011,4.7603714,-0.1004541,-0.1004541,-0.1176271,8.4999513,1.274993
18.4443557,4.7403181,-0.1242052,-0.1242052,-0.1188002,8.4999506,1.274993
18.6427788,4.7155454,-0.1481223,-0.1481223,-0.1196270,8.4999502,1.274993
18.8405543,4.6860343,-0.1721499,-0.1721499,-0.1201768,8.4999506,1.274993
19.0375660,4.6517797,-0.1962456,-0.1962456,-0.1205118,8.4999530,1.274993
19.2336966,4.6127881,-0.2203755,-0.2203755,-0.1206843,8.4999629,1.274994
19.4288199,4.5690778,-0.2445179,-0.2445179,-0.1207344,8.4999864,1.274998
19.6228290,4.5206705,-0.2686622,-0.2686622,-0.1207426,8.4999872,1.274998
19.8156149,4.4675930,-0.2927961,-0.2927961,-0.1206982,8.4999552,1.274993
20.0070752,4.4098753,-0.3169038,-0.3169038,-0.1205290,8.4999285,1.274989
20.1970939,4.3475574,-0.3410043,-0.3410043,-0.1205078,8.4999236,1.274989
20.3855576,4.2806778,-0.3651038,-0.3651038,-0.1204944,8.4999350,1.274990
20.5723565,4.2092756,-0.3892074,-0.3892074,-0.1205118,8.4999506,1.274993
20.7573804,4.1333920,-0.4133212,-0.4133212,-0.1205608,8.4999616,1.274994
20.9405203,4.0530695,-0.4374511,-0.4374511,-0.1206464,8.4999654,1.274995
21.1216669,3.9683526,-0.4616040,-0.4616040,-0.1207640,8.4999634,1.274995
21.3007117,3.8792871,-0.4857841,-0.4857841,-0.1209051,8.4999587,1.274994
21.4775463,3.7859211,-0.5099933,-0.5099933,-0.1210582,8.4999543,1.274993
21.6520630,3.6883052,-0.5342307,-0.5342307,-0.1212116,8.4999517,1.274993
21.8241547,3.5864933,-0.5584938,-0.5584938,-0.1213549,8.4999494,1.274992
21.9937158,3.4805425,-0.5827787,-0.5827787,-0.1214721,8.4999432,1.274991
22.1606755,3.3704915,-0.6070801,-0.6070801,-0.1215334,8.4999315,1.274990
22.3249465,3.2563919,-0.6313859,-0.6313859,-0.1215315,8.4999196,1.274988
22.4863929,3.1383359,-0.6556804,-0.6556804,-0.1214747,8.4999126,1.274987
22.6449173,3.0163979,-0.6799500,-0.6799500,-0.1213540,8.4999124,1.274987
22.8004256,2.8906572,-0.7041789,-0.7041789,-0.1211568,8.4999142,1.274987
22.9528281,2.7611978,-0.7283451,-0.7283451,-0.1208604,8.4999106,1.274987
23.1020410,2.6281086,-0.7524284,-0.7524284,-0.1204599,8.4999024,1.274985
23.2479869,2.4914824,-0.7764112,-0.7764112,-0.1199699,8.4998935,1.274984
23.3905964,2.3514134,-0.8002871,-0.8002871,-0.1193993,8.4998870,1.274983
23.5299208,2.2078772,-0.8240476,-0.8240476,-0.1187875,8.4998861,1.274983
23.6657710,2.0610981,-0.8476754,-0.8476754,-0.1181554,8.4998909,1.274984
23.7980920,1.9111771,-0.8711781,-0.8711781,-0.1175539,8.4999002,1.274985
23.9268358,1.7582086,-0.8945804,-0.8945804,-0.1170136,8.4999114,1.274987
24.0519608,1.6022744,-0.9180784,-0.9180784,-0.1170494,8.4999220,1.274988
24.1733767,1.4434574,-0.9419254,-0.9419254,-0.1199495,8.4999290,1.274989
24.2909323,1.2818438,-0.9656118,-0.9656118,-0.1181985,8.4999305,1.274990
24.4046622,1.1174408,-0.9894053,-0.9894053,-0.1190156,8.4999273,1.274989
24.5144670,0.9503505,-1.0134262,-1.0134262,-0.1201399,8.4999217,1.274988
24.6202543,0.7806270,-1.0376553,-1.0376553,-0.1211556,8.4999188,1.274988
24.7219169,0.6083596,-1.0620490,-1.0620490,-0.1219673,8.4999240,1.274989
24.8193594,0.4336423,-1.0865593,-1.0865593,-0.1225636,8.4999405,1.274991
24.9124630,0.2566420,-1.1111305,-1.1111305,-0.1229256,8.4999638,1.274995
25.0011477,0.0774928,-1.1357251,-1.1357251,-0.1230494,8.4999829,1.274997
25.0854109,-0.1038068,-1.1603071,-1.1603071,-0.1229672,8.4999809,1.274997
25.1652001,-0.2871405,-1.1848393,-1.1848393,-0.1226977,8.4999140,1.274987
25.2404734,-0.4723891,-1.2092792,-1.2092792,-0.1222239,8.4997490,1.274962
25.3112005,-0.6594306,-1.2335807,-1.2335807,-0.1215238,8.4995404,1.274931
25.3773638,-0.8481412,-1.2576935,-1.2576935,-0.1205785,8.4994725,1.274921
25.4389591,-1.0383957,-1.2815546,-1.2815546,-0.1193202,8.4997148,1.274957
25.4959982,-1.2300676,-1.3050828,-1.3050828,-0.1176572,8.4999600,1.274994
25.5485125,-1.4230293,-1.3281797,-1.3281797,-0.1155047,8.4999638,1.274995
25.5965565,-1.6171529,-1.3507016,-1.3507016,-0.1126497,8.4999652,1.274995
25.6402167,-1.8123094,-1.3724313,-1.3724313,-0.1087089,8.4999661,1.274995
25.6796263,-2.0083688,-1.3930413,-1.3930413,-0.1031348,8.4999666,1.274995
25.7149871,-2.2051992,-1.4120714,-1.4120714,-0.0952618,8.4999670,1.274995
25.7465962,-2.4026679,-1.4289826,-1.4289826,-0.0846520,8.4999671,1.274995
25.7748616,-2.6006436,-1.4433177,-1.4433177,-0.0717198,8.4999672,1.274995
25.8002865,-2.7990065,-1.4549116,-1.4549116,-0.0579315,8.4999673,1.274995
25.8234096,-2.9976479,-1.4639469,-1.4639469,-0.0450953,8.4999673,1.274995
25.8447378,-3.1964976,-1.4707547,-1.4707547,-0.0339395,8.4999673,1.274995
25.8647133,-3.3955030,-1.4758169,-1.4758169,-0.0251303,8.4999673,1.274995
25.8836794,-3.5945885,-1.4796833,-1.4796833,-0.0192690,8.4999673,1.274995
25.9018738,-3.7937260,-1.4825978,-1.4825978,-0.0145278,8.4999673,1.274995
25.9194879,-3.9929175,-1.4847419,-1.4847419,-0.0106683,8.4999672,1.274995
25.9366749,-4.1921466,-1.4862816,-1.4862816,-0.0076625,8.4999672,1.274995
25.9535551,-4.3914017,-1.4873406,-1.4873406,-0.0052639,8.4999672,1.274995
25.9702243,-4.5906747,-1.4880145,-1.4880145,-0.0033448,8.4999672,1.274995
25.9867592,-4.7899590,-1.4883794,-1.4883794,-0.0018032,8.4999672,1.274995
26.0032214,-4.9892494,-1.4884973,-1.4884973,-0.0005706,8.4999672,1.274995
26.0196601,-5.1885418,-1.4884191,-1.4884191,0.0004048,8.4999672,1.274995
26.0361144,-5.3878331,-1.4881893,-1.4881893,0.0011626,8.4999672,1.274995
26.0526145,-5.5871207,-1.4878441,-1.4878441,0.0017352,8.4999672,1.274995
26.0691834,-5.7864026,-1.4874166,-1.4874166,0.0021499,8.4999672,1.274995
26.0858375,-5.9856776,-1.4869319,-1.4869319,0.0024304,8.4999673,1.274995
26.1025882,-6.1849446,-1.4864135,-1.4864135,0.0025981,8.4999673,1.274995
26.1194422,-6.3842029,-1.4858806,-1.4858806,0.0026723,8.4999673,1.274995
26.1364024,-6.5834523,-1.4853471,-1.4853471,0.0026706,8.4999673,1.274995
26.1534689,-6.7826927,-1.4848261,-1.4848261,0.0026089,8.4999673,1.274995
26.1706392,-6.9819243,-1.4843262,-1.4843262,0.0025019,8.4999674,1.274995
26.1879091,-7.1811473,-1.4838544,-1.4838544,0.0023628,8.4999674,1.274995
26.2052730,-7.3803623,-1.4834132,-1.4834132,0.0022038,8.4999674,1.274995
26.2227248,-7.5795696,-1.4830066,-1.4830066,0.0020356,8.4999674,1.274995
26.2402576,-7.7787699,-1.4826326,-1.4826326,0.0018681,8.4999675,1.274995
26.2578649,-7.9779636,-1.4822908,-1.4822908,0.0017100,8.4999675,1.274995
26.2755403,-8.1771514,-1.4819765,-1.4819765,0.0015692,8.4999675,1.274995
26.2932783,-8.3763337,-1.4816858,-1.4816858,0.0014528,8.4999675,1.274995
26.3110742,-8.5755108,-1.4814123,-1.4814123,0.0013669,8.4999676,1.274995
26.3289246,-8.7746832,-1.4811481,-1.4811481,0.0013173,8.4999676,1.274995
26.3468276,-8.9738508,-1.4808861,-1.4808861,0.0013087,8.4999676,1.274995
26.3647828,-9.1730138,-1.4806165,-1.4806165,0.0013454,8.4999676,1.274995
26.3827917,-9.3721720,-1.4803298,-1.4803298,0.0014309,8.4999677,1.274995
26.4008577,-9.5713251,-1.4800160,-1.4800160,0.0015683,8.4999677,1.274995
26.4189862,-9.7704725,-1.4796635,-1.4796635,0.0017595,8.4999677,1.274995
26.4371849,-9.9696135,-1.4792617,-1.4792617,0.0020060,8.4999677,1.274995
26.4554636,-10.1687472,-1.4787998,-1.4787998,0.0023080,8.4999678,1.274995
26.4738343,-10.3678725,-1.4782659,-1.4782659,0.0026647,8.4999678,1.274995
26.4923113,-10.5669879,-1.4776512,-1.4776512,0.0030740,8.4999678,1.274995
26.5109107,-10.7660920,-1.4769445,-1.4769445,0.0035322,8.4999678,1.274995
26.5296508,-10.9651829,-1.4761378,-1.4761378,0.0040338,8.4999679,1.274995
26.5485515,-11.1642586,-1.4752230,-1.4752230,0.0045712,8.4999679,1.274995
