x_m,y_m,heading,theta_rad,kappa_1pm,v_mps
7.6125247,2.4898900,-0.3115155,-0.3115155,-0.0012683,8.4936970
7.8028695,2.4285991,-0.3118217,-0.3118217,-0.0015657,8.4966557
7.9931956,2.3672499,-0.3121538,-0.3121538,-0.0016611,8.4967224
8.1835013,2.3058375,-0.3125028,-0.3125028,-0.0017456,8.4967224
8.3737855,2.2443587,-0.3128680,-0.3128680,-0.0018273,8.4967217
8.5640473,2.1828104,-0.3132497,-0.3132497,-0.0019083,8.4967210
8.7542855,2.1211895,-0.3136467,-0.3136467,-0.0019860,8.4967202
8.9444992,2.0594931,-0.3140578,-0.3140578,-0.0020585,8.4967194
9.1346875,1.9977185,-0.3144821,-0.3144821,-0.0021232,8.4967185
9.3248496,1.9358632,-0.3149170,-0.3149170,-0.0021770,8.4967175
9.5149848,1.8739252,-0.3153595,-0.3153595,-0.0022164,8.4967165
9.7050925,1.8119031,-0.3158063,-0.3158063,-0.0022370,8.4967154
9.8951724,1.7497961,-0.3162522,-0.3162522,-0.0022344,8.4967143
10.0852247,1.6876043,-0.3166922,-0.3166922,-0.0022035,8.4967132
10.2752496,1.6253289,-0.3171179,-0.3171179,-0.0021387,8.4967120
10.4652480,1.5629726,-0.3175237,-0.3175237,-0.0020342,8.4967107
10.6552211,1.5005392,-0.3178985,-0.3178985,-0.0018840,8.4967094
10.8451708,1.4380346,-0.3182331,-0.3182331,-0.0016818,8.4967080
11.0350997,1.3754664,-0.3185150,-0.3185150,-0.0014215,8.4967067
11.2250111,1.3128446,-0.3187325,-0.3187325,-0.0010970,8.4967052
11.4149089,1.2501815,-0.3188701,-0.3188701,-0.0007029,8.4967038
11.6047980,1.1874923,-0.3189147,-0.3189147,-0.0002341,8.4967024
11.7946835,1.1247949,-0.3188490,-0.3188490,0.0003133,8.4967010
11.9845730,1.0621100,-0.3186580,-0.3186580,0.0009412,8.4966997
12.1744741,0.9994615,-0.3183256,-0.3183256,0.0016502,8.4966985
12.3643958,0.9368762,-0.3178360,-0.3178360,0.0024384,8.4966974
12.5543478,0.8743840,-0.3171733,-0.3171733,0.0033012,8.4966966
12.7443408,0.8120178,-0.3163254,-0.3163254,0.0042309,8.4966959
12.9343861,0.7498129,-0.3152814,-0.3152814,0.0052163,8.4966955
13.1244957,0.6878066,-0.3140322,-0.3140322,0.0062424,8.4966954
13.3146821,0.6260380,-0.3125747,-0.3125747,0.0072906,8.4966953
13.5049576,0.5645469,-0.3109075,-0.3109075,0.0083374,8.4966952
13.6953348,0.5033733,-0.3090372,-0.3090372,0.0093623,8.4966946
13.8858250,0.4425562,-0.3069727,-0.3069727,0.0103247,8.4966929
14.0764407,0.3821324,-0.3047270,-0.3047270,0.0112554,8.4966888
14.2671872,0.3221382,-0.3023295,-0.3023295,0.0119609,8.4966804
14.4580872,0.2625983,-0.2998017,-0.2998017,0.0128994,8.4966656
14.6491078,0.2035502,-0.2974986,-0.2974986,0.0111354,8.4966438
14.8402300,0.1449526,-0.2948823,-0.2948823,0.0130949,8.4964673
15.0315563,0.0868396,-0.2915544,-0.2915544,0.0165580,8.4828412
15.2231180,0.0293507,-0.2872836,-0.2872836,0.0212074,8.3521549
15.4149213,-0.0273189,-0.2814568,-0.2814568,0.0290509,8.1541007
15.6070531,-0.0828704,-0.2735647,-0.2735647,0.0394063,7.9571163
15.7996171,-0.1369038,-0.2633040,-0.2633040,0.0512326,7.7641018
15.9927219,-0.1889576,-0.2503740,-0.2503740,0.0645771,7.5768572
16.1864778,-0.2385088,-0.2345234,-0.2345234,0.0791859,7.3967691
16.3809870,-0.2849809,-0.2155595,-0.2155595,0.0947690,7.2248187
16.5763332,-0.3277542,-0.1933690,-0.1933690,0.1109468,7.0615474
16.7725703,-0.3661805,-0.1679111,-0.1679111,0.1273429,6.9070748
16.9697118,-0.3995974,-0.1392137,-0.1392137,0.1436162,6.7611658
17.1677213,-0.4273425,-0.1073605,-0.1073605,0.1594839,6.6233240
17.3665107,-0.4487670,-0.0724706,-0.0724706,0.1747164,6.4929193
17.5659686,-0.4632472,-0.0347025,-0.0347025,0.1890782,6.3693980
17.7658278,-0.4701856,0.0057583,0.0057583,0.2025258,6.2517550
17.9657989,-0.4690341,0.0487083,0.0487083,0.2149620,6.1393557
18.1655287,-0.4592979,0.0939288,0.0939288,0.2263143,6.0316355
18.3646051,-0.4405437,0.1411937,0.1411937,0.2364652,5.9280703
18.5625620,-0.4124062,0.1904112,0.1904112,0.2459057,5.8280895
18.7588843,-0.3745658,0.2416617,0.2416617,0.2571423,5.7306412
18.9530131,-0.3267172,0.2945250,0.2945250,0.2631536,5.6306813
19.1443297,-0.2686818,0.3501882,0.3501882,0.2783215,5.5378810
19.3320968,-0.2001014,0.4091898,0.4091898,0.2963744,5.4737438
19.5156161,-0.1205149,0.4705704,0.4705704,0.3079250,5.4359956
19.6939436,-0.0298026,0.5330815,0.5330815,0.3128805,5.4100666
19.8662824,0.0718883,0.5959680,0.5959680,0.3143177,5.3843963
20.0318831,0.1842043,0.6588011,0.6588011,0.3141194,5.3584866
20.1900334,0.3066420,0.7208682,0.7208682,0.3107190,5.3350185
20.3401172,0.4385064,0.7809838,0.7809838,0.3016204,5.3159230
20.4818247,0.5789683,0.8377431,0.8377431,0.2845396,5.3023855
20.6158925,0.7278612,0.8895439,0.8895439,0.2595164,5.2963638
20.7417017,0.8830404,0.9356814,0.9356814,0.2301685,5.2972912
20.8601366,1.0437438,0.9780364,0.9780364,0.2102507,5.3053515
20.9716010,1.2092292,1.0230164,1.0230164,0.2241848,5.3201206
21.0757144,1.3798916,1.0760353,1.0760353,0.2675545,5.3391770
21.1706262,1.5558108,1.1341952,1.1341952,0.2908845,5.3610438
21.2549764,1.7365735,1.1959051,1.1959051,0.3098264,5.3844027
21.3281675,1.9225733,1.2587897,1.2587897,0.3147131,5.4091568
21.3895732,2.1129541,1.3207507,1.3207507,0.3096186,5.4363949
21.4390833,2.3068145,1.3804205,1.3804205,0.2980237,5.4678241
21.4769476,2.5032982,1.4368428,1.4368428,0.2818121,5.5053183
21.5036730,2.7016159,1.4893731,1.4893731,0.2624516,5.5504225
21.5199495,2.9010739,1.5376623,1.5376623,0.2413447,5.6039423
21.5265792,3.1010878,1.5816523,1.5816523,0.2199067,5.6658160
21.5244069,3.3011824,1.6214991,1.6214991,0.1993217,5.7353231
21.5142785,3.5007714,1.6575180,1.6575180,0.1800800,5.8123692
21.4969606,3.6999658,1.6900584,1.6900584,0.1625736,5.8950419
21.4731627,3.8985618,1.7194064,1.7194064,0.1465733,5.9827838
21.4435422,4.0964093,1.7458047,1.7458047,0.1318499,6.0752225
21.4087103,4.2934031,1.7694639,1.7694639,0.1181978,6.1721122
21.3692361,4.4894768,1.7905626,1.7905626,0.1054449,6.2732972
21.3256508,4.6845993,1.8092517,1.8092517,0.0934360,6.3786890
21.2784394,4.8788208,1.8256682,1.8256682,0.0819999,6.4883464
21.2279816,5.0724886,1.8399156,1.8399156,0.0711466,6.6026849
21.1747656,5.2654329,1.8520789,1.8520789,0.0605820,6.7212472
21.1192265,5.4576473,1.8624787,1.8624787,0.0519787,6.8441362
21.0617183,5.6491843,1.8713315,1.8713315,0.0442821,6.9711637
21.0025259,5.8401751,1.8787661,1.8787661,0.0371820,7.1019095
20.9419188,6.0307093,1.8849415,1.8849415,0.0308739,7.2358244
20.8801385,6.2208586,1.8900644,1.8900644,0.0255930,7.3722757
20.8173867,6.4106835,1.8943756,1.8943756,0.0215197,7.5105523
20.7538195,6.6002290,1.8981354,1.8981354,0.0187502,7.6498694
20.6895432,6.7895250,1.9015967,1.9015967,0.0172585,7.7893772
20.6246155,6.9785874,1.9049727,1.9049727,0.0168460,7.9281649
20.5590521,7.1674232,1.9083980,1.9083980,0.0171242,8.0652452
20.4928410,7.3560369,1.9119147,1.9119147,0.0176110,8.1993867
20.4259592,7.5444386,1.9154862,1.9154862,0.0179082,8.3282394
20.3583966,7.7326235,1.9190599,1.9190599,0.0178317,8.4403933
20.2901802,7.9205154,1.9226386,1.9226386,0.0179284,8.4953280
20.2213020,8.1081343,1.9263310,1.9263310,0.0183400,8.4965460
20.1517446,8.2954623,1.9298085,1.9298085,0.0178464,8.4966216
20.0815865,8.4824132,1.9327142,1.9327142,0.0141082,8.4967492
20.0108425,8.6692730,1.9369058,1.9369058,0.0206447,8.4969217
19.9392233,8.8560761,1.9434754,1.9434754,0.0330128,8.4971053
19.8663645,9.0424403,1.9520770,1.9520770,0.0430218,8.4972569
19.7919045,9.2281731,1.9627066,1.9627066,0.0530880,8.4973367
19.7154655,9.4131257,1.9753989,1.9753989,0.0634544,8.4973109
19.6366865,9.5970903,1.9900677,1.9900677,0.0733654,8.4971516
19.5552287,9.7798545,2.0066088,2.0066088,0.0828759,8.4968400
19.4708436,9.9610648,2.0249132,2.0249132,0.0916623,8.4963712
19.3831165,10.1407809,2.0448878,2.0448878,0.0998989,8.4958712
19.2917843,10.3187734,2.0664304,2.0664304,0.1076376,8.4955179
19.1966221,10.4947888,2.0894381,2.0894381,0.1149005,8.4954344
19.0974373,10.6685656,2.1137988,2.1137988,0.1216673,8.4956267
18.9940691,10.8398416,2.1393822,2.1393822,0.1278538,8.4960090
18.8863867,11.0083652,2.1660190,2.1660190,0.1332772,8.4964613
18.7742892,11.1739092,2.1934818,2.1934818,0.1375984,8.4968821
18.6577078,11.3362854,2.2214360,2.2214360,0.1402624,8.4971958
18.5366175,11.4953606,2.2493915,2.2493915,0.1403476,8.4973456
18.4110690,11.6510622,2.2766168,2.2766168,0.1368268,8.4972942
18.2812434,11.8033883,2.3021192,2.3021192,0.1276320,8.4970320
18.1475496,11.9523835,2.3257821,2.3257821,0.1179961,8.4965783
18.0106056,12.0979211,2.3465161,2.3465161,0.1055159,8.4959768
17.8708568,12.2404015,2.3629711,2.3629711,0.0813974,8.4952949
17.7286596,12.3806844,2.3785449,2.3785449,0.0772871,8.4946063
17.5841271,12.5188964,2.3952593,2.3952593,0.0828407,8.4939711
17.4375214,12.6544731,2.4138888,2.4138888,0.0932054,8.4934425
17.2883471,12.7873562,2.4345585,2.4345585,0.1035628,8.4930211
17.1363629,12.9172092,2.4569712,2.4569712,0.1122506,8.4926950
16.9814374,13.0436801,2.4806837,2.4806837,0.1186718,8.4924484
16.8235225,13.1664688,2.5052537,2.5052537,0.1229122,8.4922806
16.6626295,13.2853476,2.5303100,2.5303100,0.1253093,8.4922003
16.4988114,13.4001562,2.5555623,2.5555623,0.1262679,8.4922156
16.3321517,13.5107885,2.5808004,2.5808004,0.1261768,8.4923304
16.1627560,13.6171781,2.6058839,2.6058839,0.1253862,8.4925416
15.9907460,13.7192852,2.6307316,2.6307316,0.1241700,8.4928398
15.8162502,13.8170883,2.6552954,2.6552954,0.1229425,8.4932089
15.6394040,13.9105765,2.6792360,2.6792360,0.1194324,8.4936279
15.4604079,13.9997859,2.7028416,2.7028416,0.1177350,8.4940717
15.2793991,14.0847253,2.7269383,2.7269383,0.1207719,8.4945142
15.0963905,14.1652813,2.7513317,2.7513317,0.1219536,8.4949293
14.9114666,14.2413516,2.7757804,2.7757804,0.1222950,8.4952939
14.7247419,14.3128771,2.8002977,2.8002977,0.1226112,8.4955906
14.5363184,14.3798041,2.8248540,2.8248540,0.1228156,8.4958105
14.3463090,14.4420842,2.8494311,2.8494311,0.1229190,8.4959539
14.1548261,14.4996762,2.8740020,2.8740020,0.1228921,8.4960291
13.9619860,14.5525464,2.8985346,2.8985346,0.1227023,8.4960511
13.7679066,14.6006704,2.9229856,2.9229856,0.1223027,8.4960409
13.5727084,14.6440351,2.9473017,2.9473017,0.1216283,8.4960245
13.3765130,14.6826411,2.9714070,2.9714070,0.1205896,8.4960284
13.1794435,14.7165071,2.9952049,2.9952049,0.1190639,8.4960710
12.9816233,14.7456742,3.0185628,3.0185628,0.1168853,8.4961537
12.7831750,14.7702132,3.0413065,3.0413065,0.1138349,8.4962612
12.5842190,14.7902329,3.0632055,3.0632055,0.1096408,8.4963727
12.3848711,14.8058913,3.0839757,3.0839757,0.1040101,8.4964730
12.1852398,14.8174062,3.1032905,3.1032905,0.0967294,8.4965552
11.9854217,14.8250634,3.1208376,3.1208376,0.0878419,8.4966183
11.7854987,14.8292134,3.1363913,3.1363913,0.0777979,8.4966646
11.5855341,14.8302535,-3.1333087,-3.1333087,0.0673869,8.4966976
11.3855732,14.8285970,-3.1218062,-3.1218062,0.0574280,8.4967210
11.1856444,14.8246406,-3.1120956,-3.1120956,0.0484648,8.4967373
10.9857639,14.8187430,-3.1039430,-3.1039430,0.0406833,8.4967478
10.7859387,14.8112161,-3.0971290,-3.0971290,0.0340098,8.4967536
10.5861700,14.8023278,-3.0914711,-3.0914711,0.0282484,8.4967558
10.3864554,14.7923094,-3.0868302,-3.0868302,0.0231766,8.4967554
10.1867901,14.7813643,-3.0831095,-3.0831095,0.0185902,8.4967530
9.9871673,14.7696764,-3.0802442,-3.0802442,0.0143172,8.4967492
9.7875792,14.7574166,-3.0782008,-3.0782008,0.0102166,8.4967442
9.5880169,14.7447490,-3.0769671,-3.0769671,0.0061724,8.4967384
9.3884703,14.7318352,-3.0765496,-3.0765496,0.0020893,8.4967321
9.1889292,14.7188381,-3.0769727,-3.0769727,-0.0021128,8.4967257
8.9893821,14.7059254,-3.0782737,-3.0782737,-0.0064980,8.4967199
8.7898181,14.6932723,-3.0804978,-3.0804978,-0.0111163,8.4967157
8.5902252,14.6810630,-3.0837004,-3.0837004,-0.0160175,8.4967150
8.3905926,14.6694929,-3.0878855,-3.0878855,-0.0209411,8.4967202
8.1909213,14.6587588,-3.0930568,-3.0930568,-0.0258418,8.4967354
7.9911930,14.6490572,-3.0994155,-3.0994155,-0.0316976,8.4967656
7.7913834,14.6406248,-3.1071494,-3.1071494,-0.0387282,8.4968158
7.5915077,14.6337377,-3.1161943,-3.1161943,-0.0451849,8.4968903
7.3915809,14.6286588,-3.1266108,-3.1266108,-0.0520724,8.4969899
7.1916133,14.6256627,-3.1384204,-3.1384204,-0.0590467,8.4971092
6.9916285,14.6250283,3.1315658,3.1315658,-0.0660440,8.4972336
6.7916824,14.6270332,3.1170116,3.1170116,-0.0728421,8.4973362
6.5917797,14.6319480,3.1011677,3.1011677,-0.0792908,8.4973910
6.3919725,14.6400296,3.0841277,3.0841277,-0.0852596,8.4973786
6.1923263,14.6515149,3.0660048,3.0660048,-0.0906574,8.4972858
5.9929168,14.6666166,3.0469258,3.0469258,-0.0954270,8.4970919
5.7938291,14.6855201,3.0270211,3.0270211,-0.0995456,8.4966508
5.5951561,14.7083825,3.0064342,3.0064342,-0.1029472,8.4947971
5.3969968,14.7353297,2.9852870,2.9852870,-0.1057366,8.4869656
5.1994546,14.7664606,2.9635968,2.9635968,-0.1084266,8.4680822
5.0026394,14.8018676,2.9412674,2.9412674,-0.1116110,8.4388967
4.8066706,14.8416588,2.9181984,2.9181984,-0.1153397,8.4057396
4.6116794,14.8859581,2.8943598,2.8943598,-0.1192342,8.3728626
4.4178074,14.9348907,2.8697677,2.8697677,-0.1230321,8.3420080
4.2252046,14.9885737,2.8444723,2.8444723,-0.1265897,8.3136997
4.0340270,15.0471092,2.8185339,2.8185339,-0.1298335,8.2879781
3.8444312,15.1105835,2.7920253,2.7920253,-0.1327013,8.2647480
3.6565382,15.1790777,2.7650347,2.7650347,-0.1350923,8.2438060
3.4705681,15.2526153,2.7376707,2.7376707,-0.1369622,8.2246307
3.2866886,15.3312098,2.7100534,2.7100534,-0.1382400,8.2066813
3.1050624,15.4148460,2.6823157,2.6823157,-0.1388620,8.1895193
2.9258434,15.5034785,2.6546006,2.6546006,-0.1387556,8.1728941
2.7491231,15.5970573,2.6270671,2.6270671,-0.1378144,8.1567041
2.5749847,15.6955004,2.5998946,2.5998946,-0.1359492,8.1409310
2.4035765,15.7986436,2.5732805,2.5732805,-0.1331336,8.1255984
2.2349805,15.9063073,2.5474159,2.5474159,-0.1293858,8.1107693
2.0692511,16.0182777,2.5224646,2.5224646,-0.1248339,8.0965298
1.9064096,16.1343175,2.4985311,2.4985311,-0.1197660,8.0829803
1.7464409,16.2541842,2.4756087,2.4756087,-0.1146822,8.0702232
1.5892959,16.3776590,2.4535387,2.4535387,-0.1102642,8.0583431
1.4349073,16.5045772,2.4319205,2.4319205,-0.1074423,8.0473764
1.2832644,16.6348322,2.4096480,2.4096480,-0.1102824,8.0373599
1.1346629,16.7683396,2.3860184,2.3860184,-0.1190523,8.0281065
0.9892120,16.9053635,2.3616292,2.3616292,-0.1217467,8.0194515
0.8470587,17.0459800,2.3357755,2.3357755,-0.1294159,8.0111931
0.7085485,17.1902654,2.3086175,2.3086175,-0.1359137,8.0030738
0.5739834,17.3382852,2.2805157,2.2805157,-0.1406300,7.9947914
0.4436285,17.4900299,2.2518147,2.2518147,-0.1436446,7.9860198
0.3176910,17.6454417,2.2228126,2.2228126,-0.1451842,7.9764570
0.1963260,17.8044232,2.1937583,2.1937583,-0.1454721,7.9659016
0.0796425,17.9668468,2.1648673,2.1648673,-0.1446817,7.9543619
-0.0322917,18.1325604,2.1363383,2.1363383,-0.1429084,7.9422194
-0.1394482,18.3013914,2.1083843,2.1083843,-0.1400740,7.9305194
-0.2418418,18.4731479,2.0813113,2.0813113,-0.1358964,7.9216247
-0.3395483,18.6476129,2.0557339,2.0557339,-0.1288811,7.9209712
-0.4327620,18.8245216,2.0333883,2.0333883,-0.1157573,7.9421786
-0.5220015,19.0034726,2.0189330,2.0189330,-0.0751642,8.0128347
-0.6086475,19.1837001,2.0159554,2.0159554,-0.0122741,8.1328699
-0.6947588,19.3641897,2.0220764,2.0220764,0.0325515,8.2437793
-0.7819750,19.5441524,2.0338663,2.0338663,0.0592986,8.3287421
-0.8713082,19.7230771,2.0500077,2.0500077,0.0807423,8.2505826
-0.9635193,19.9005396,2.0702422,2.0702422,0.1014843,8.1502680
-1.0593044,20.0761042,2.0939670,2.0939670,0.1192962,8.0962004
-1.1592295,20.2493508,2.1198163,2.1198163,0.1295606,8.0864864
-1.2636011,20.4199602,2.1467204,2.1467204,0.1345801,8.0851134
-1.3725248,20.5877007,2.1742802,2.1742802,0.1378560,8.0814107
-1.4860263,20.7523714,2.2022898,2.2022898,0.1401158,8.0755305
-1.6040865,20.9137871,2.2305356,2.2305356,0.1413509,8.0679783
-1.7266409,21.0717817,2.2587562,2.2587562,0.1413159,8.0592459
-1.8535737,21.2262177,2.2866152,2.2866152,0.1396249,8.0497721
-1.9847093,21.3770007,2.3137110,2.3137110,0.1358345,8.0399398
-2.1200461,21.5243544,2.3395692,2.3395692,0.1294743,8.0300888
-2.2591875,21.6682010,2.3636883,2.3636883,0.1207360,8.0204944
-2.4016673,21.8085612,2.3857504,2.3857504,0.1104640,8.0113094
-2.5470935,21.9456354,2.4058414,2.4058414,0.1003603,8.0026192
-2.6951835,22.0797055,2.4248199,2.4248199,0.0945315,7.9945206
-2.8458997,22.2110357,2.4447928,2.4447928,0.0943433,7.9871386
-2.9988953,22.3390674,2.4689175,2.4689175,0.1230783,7.9807000
-3.1550107,22.4634317,2.4951920,2.4951920,0.1313718,7.9752088
-3.3145816,22.5838344,2.5236141,2.5236141,0.1423292,7.9707063
-3.4775904,22.6997111,2.5538316,2.5538316,0.1512733,7.9671782
-3.6440677,22.8106379,2.5849234,2.5849234,0.1554831,7.9645809
-3.8139281,22.9163453,2.6162154,2.6162154,0.1563671,7.9628458
-3.9870258,23.0166942,2.6472384,2.6472384,0.1549656,7.9618922
-4.1631659,23.1116327,2.6776789,2.6776789,0.1520417,7.9616480
-4.3421206,23.2011696,2.7073309,2.7073309,0.1481276,7.9620772
-4.5236440,23.2853582,2.7360564,2.7360564,0.1435735,7.9632148
-4.7074841,23.3642871,2.7637671,2.7637671,0.1385973,7.9652139
-4.8933934,23.4380733,2.7903965,2.7903965,0.1333130,7.9684099
-5.0811548,23.5068662,2.8158857,2.8158857,0.1276331,7.9735518
-5.2706574,23.5708679,2.8401484,2.8401484,0.1214366,7.9821517
-5.4616934,23.6302647,2.8629944,2.8629944,0.1143046,7.9961727
-5.6540421,23.6852836,2.8841149,2.8841149,0.1057759,8.0188227
-5.8475192,23.7362305,2.9028480,2.9028480,0.0939066,8.0542779
-6.0418824,23.7835359,2.9180997,2.9180997,0.0762521,8.1063229
-6.2368004,23.8278388,2.9299162,2.9299162,0.0590579,8.1759929
-6.4321854,23.8698262,2.9392704,2.9392704,0.0467442,8.2603830
-6.6280384,23.9100013,2.9466250,2.9466250,0.0367370,8.3538863
-6.8241982,23.9487382,2.9523767,2.9523767,0.0286278,8.4449131
-7.0205707,23.9863449,2.9572226,2.9572226,0.0241158,8.4945509
-7.2171309,24.0230010,2.9616454,2.9616454,0.0220948,8.4966661
-7.4138513,24.0587874,2.9657264,2.9657264,0.0204459,8.4966670
-7.6107184,24.0937711,2.9693644,2.9693644,0.0182131,8.4966725
-7.8077128,24.1280386,2.9724885,2.9724885,0.0156364,8.4966787
-8.0048145,24.1616907,2.9750653,2.9750653,0.0128879,8.4966847
-8.2020034,24.1948350,2.9770921,2.9770921,0.0101360,8.4966904
-8.3992599,24.2275797,2.9785916,2.9785916,0.0074916,8.4966956
-8.5965660,24.2600287,2.9795989,2.9795989,0.0050306,8.4967005
-8.7939051,24.2922790,2.9801605,2.9801605,0.0027960,8.4967052
-8.9912631,24.3244186,2.9803273,2.9803273,0.0008233,8.4967097
-9.1886265,24.3565253,2.9801498,2.9801498,-0.0009056,8.4967140
-9.3859834,24.3886669,2.9797116,2.9797116,-0.0022182,8.4967178
-9.5833399,24.4208972,2.9791229,2.9791229,-0.0029304,8.4967206
-9.7806909,24.4532459,2.9783433,2.9783433,-0.0039024,8.4967220
-9.9780060,24.4857467,2.9773735,2.9773735,-0.0048704,8.4967224
-10.1752838,24.5184379,2.9763201,2.9763201,-0.0052762,8.4967223
-10.3725295,24.5513373,2.9752200,2.9752200,-0.0055084,8.4967221
-10.5697379,24.5844535,2.9740980,2.9740980,-0.0056126,8.4967220
-10.7669093,24.6177910,2.9729769,2.9729769,-0.0056109,8.4967219
-10.9640431,24.6513495,2.9718730,2.9718730,-0.0055243,8.4967218
-11.1611397,24.6851256,2.9707994,2.9707994,-0.0053707,8.4967218
