x_m,y_m,heading,theta_rad,kappa_1pm,v_mps
-30.3199390,-8.8037397,-2.9849283,-2.9849283,-0.1045199,8.1058741
-30.5174158,-8.8349329,-3.0076215,-3.0076215,-0.1135466,8.0210089
-30.7155521,-8.8616374,-3.0320107,-3.0320107,-0.1221752,7.9420065
-30.9142974,-8.8835039,-3.0579833,-3.0579833,-0.1296717,7.8689573
-31.1135547,-8.9002026,-3.0857388,-3.0857388,-0.1389856,7.8100260
-31.3132147,-8.9113660,-3.1150891,-3.1150891,-0.1470088,7.7858225
-31.5131334,-8.9166658,3.1376907,3.1376907,-0.1519986,7.7688451
-31.7131372,-8.9158854,3.1064354,3.1064354,-0.1562280,7.7514390
-31.9130308,-8.9088548,3.0743707,3.0743707,-0.1602406,7.7337410
-32.1126047,-8.8954188,3.0415653,3.0415653,-0.1639200,7.7158520
-32.3116356,-8.8754436,3.0081100,3.0081100,-0.1671644,7.6978560
-32.5098905,-8.8488217,2.9741432,2.9741432,-0.1697207,7.6798370
-32.7071303,-8.8154818,2.9398734,2.9398734,-0.1712571,7.6618862
-32.9031161,-8.7754026,2.9056011,2.9056011,-0.1713061,7.6441045
-33.0976141,-8.7286312,2.8717611,2.8717611,-0.1692259,7.6266026
-33.2904014,-8.6753107,2.8389690,2.8389690,-0.1641340,7.6095003
-33.4812709,-8.6157187,2.8080894,2.8080894,-0.1548429,7.5929276
-33.6700461,-8.5503187,2.7802831,2.7802831,-0.1398422,7.5770245
-33.8566210,-8.4798123,2.7569032,2.7569032,-0.1175021,7.5619383
-34.0423756,-8.4046076,2.7394183,2.7394183,-0.0877783,7.5479763
-34.2264116,-8.3263263,2.7285595,2.7285595,-0.0541895,7.5351594
-34.4091152,-8.2462579,2.7228758,2.7228758,-0.0258028,7.5235227
-34.5915748,-8.1650571,2.7179693,2.7179693,-0.0223859,7.5133501
-34.7735818,-8.0829855,2.7078580,2.7078580,-0.0501884,7.5045838
-34.9552568,-7.9988429,2.6883469,2.6883469,-0.0910442,7.4973020
-35.1340713,-7.9117487,2.6569058,2.6569058,-0.1612840,7.4917259
-35.3106829,-7.8187481,2.6200495,2.6200495,-0.1853297,7.4876081
-35.4841817,-7.7190535,2.5816839,2.5816839,-0.1916912,7.4848682
-35.6537929,-7.6127374,2.5427549,2.5427549,-0.1944051,7.4833871
-35.8191606,-7.4998852,2.5044322,2.5044322,-0.1912208,7.4830395
-35.9801039,-7.3807647,2.4673677,2.4673677,-0.1849751,7.4837090
-36.1365238,-7.2557611,2.4318889,2.4318889,-0.1772363,7.4853129
-36.2883776,-7.1253166,2.3981609,2.3981609,-0.1687664,7.4878304
-36.4356497,-6.9899143,2.3662528,2.3662528,-0.1598989,7.4913630
-36.5784324,-6.8499754,2.3361611,2.3361611,-0.1505219,7.4964706
-36.7170336,-6.7057066,2.3078869,2.3078869,-0.1412441,7.5037293
-36.8515343,-6.5575403,2.2814718,2.2814718,-0.1319407,7.5143777
-36.9820659,-6.4058835,2.2570601,2.2570601,-0.1219913,7.5303814
-37.1088114,-6.2511411,2.2348815,2.2348815,-0.1109851,7.5546497
-37.2320529,-6.0936785,2.2155034,2.2155034,-0.0973595,7.5910255
-37.3521645,-5.9339314,2.1999497,2.1999497,-0.0784671,7.6436096
-37.4697223,-5.7724107,2.1884441,2.1884441,-0.0552936,7.7147450
-37.5854508,-5.6094963,2.1790506,2.1790506,-0.0469596,7.8027249
-37.6996902,-5.4454355,2.1714261,2.1714261,-0.0378320,7.9029893
-37.8126897,-5.2804876,2.1652901,2.1652901,-0.0300709,8.0114301
-37.9246835,-5.1148368,2.1600987,2.1600987,-0.0256631,8.1250392
-38.0358194,-4.9486015,2.1554877,2.1554877,-0.0228258,8.2416197
-38.1461873,-4.7818560,2.1512185,2.1512185,-0.0213019,8.3596636
-38.2558398,-4.6146447,2.1471600,2.1471600,-0.0200661,8.4733705
-38.3648089,-4.4469957,2.1430755,2.1430755,-0.0203579,8.4999668
-38.4730886,-4.2789088,2.1388921,2.1388921,-0.0210145,8.4999669
-38.5806608,-4.1103757,2.1347626,2.1347626,-0.0207746,8.4999670
-38.6875331,-3.9414046,2.1308500,2.1308500,-0.0195591,8.4999672
-38.7937519,-3.7720032,2.1271748,2.1271748,-0.0183832,8.4999673
-38.8993618,-3.6021894,2.1238555,2.1238555,-0.0167550,8.4999674
-39.0044009,-3.4320366,2.1210701,2.1210701,-0.0138462,8.4999674
-39.1089594,-3.2616021,2.1186957,2.1186957,-0.0118585,8.4999675
-39.2131164,-3.0909141,2.1166827,2.1166827,-0.0100619,8.4999675
-39.3169285,-2.9200186,2.1150123,2.1150123,-0.0083462,8.4999675
-39.4204556,-2.7489489,2.1136548,2.1136548,-0.0067788,8.4999675
-39.5237504,-2.5777388,2.1125823,2.1125823,-0.0053549,8.4999676
-39.6268617,-2.4064177,2.1117632,2.1117632,-0.0040859,8.4999676
-39.7298327,-2.2350121,2.1111678,2.1111678,-0.0029693,8.4999676
-39.8327017,-2.0635451,2.1107667,2.1107667,-0.0020013,8.4999676
-39.9355020,-1.8920367,2.1105298,2.1105298,-0.0011742,8.4999676
-40.0382617,-1.7205039,2.1104329,2.1104329,-0.0004790,8.4999677
-40.1410048,-1.5489611,2.1104505,2.1104505,0.0000948,8.4999677
-40.2437510,-1.3774200,2.1105613,2.1105613,0.0005582,8.4999677
-40.3465162,-1.2058903,2.1107448,2.1107448,0.0009227,8.4999677
-40.4493129,-1.0343794,2.1109839,2.1109839,0.0011994,8.4999677
-40.5521506,-0.8628931,2.1112632,2.1112632,0.0013994,8.4999677
-40.6550362,-0.6914355,2.1115689,2.1115689,0.0015331,8.4999677
-40.7579742,-0.5200094,2.1118901,2.1118901,0.0016103,8.4999678
-40.8609673,-0.3486163,2.1122181,2.1122181,0.0016402,8.4999678
-40.9640166,-0.1772570,2.1125438,2.1125438,0.0016309,8.4999678
-41.0671217,-0.0059313,2.1128613,2.1128613,0.0015902,8.4999678
-41.1702812,0.1653617,2.1131666,2.1131666,0.0015246,8.4999678
-41.2734930,0.3366232,2.1134536,2.1134536,0.0014402,8.4999678
-41.3767539,0.5078550,2.1137226,2.1137226,0.0013420,8.4999678
-41.4800609,0.6790591,2.1139687,2.1139687,0.0012346,8.4999678
-41.5834100,0.8502377,2.1141935,2.1141935,0.0011216,8.4999678
-41.6867976,1.0213931,2.1143941,2.1143941,0.0010063,8.4999678
-41.7902195,1.1925277,2.1145729,2.1145729,0.0008911,8.4999678
-41.8936720,1.3636438,2.1147280,2.1147280,0.0007783,8.4999678
-41.9971510,1.5347438,2.1148624,2.1148624,0.0006694,8.4999678
-42.1006530,1.7058299,2.1149755,2.1149755,0.0005657,8.4999678
-42.2041743,1.8769042,2.1150691,2.1150691,0.0004682,8.4999678
-42.3077116,2.0479688,2.1151448,2.1151448,0.0003774,8.4999678
-42.4112618,2.2190255,2.1152033,2.1152033,0.0002938,8.4999678
-42.5148220,2.3900761,2.1152473,2.1152473,0.0002176,8.4999678
-42.6183897,2.5611221,2.1152774,2.1152774,0.0001488,8.4999678
-42.7219625,2.7321649,2.1152945,2.1152945,0.0000874,8.4999678
-42.8255382,2.9032059,2.1153013,2.1153013,0.0000333,8.4999678
-42.9291150,3.0742461,2.1152993,2.1152993,-0.0000138,8.4999678
-43.0326914,3.2452864,2.1152877,2.1152877,-0.0000541,8.4999678
-43.1362658,3.4163279,2.1152708,2.1152708,-0.0000879,8.4999678
-43.2398373,3.5873711,2.1152480,2.1152480,-0.0001153,8.4999678
-43.3434048,3.7584165,2.1152204,2.1152204,-0.0001368,8.4999678
-43.4469676,3.9294648,2.1151900,2.1151900,-0.0001526,8.4999677
-43.5505251,4.1005161,2.1151579,2.1151579,-0.0001629,8.4999677
-43.6540771,4.2715707,2.1151240,2.1151240,-0.0001680,8.4999677
-43.7576233,4.4426288,2.1150908,2.1150908,-0.0001681,8.4999677
-43.8611638,4.6136903,2.1150583,2.1150583,-0.0001632,8.4999677
-43.9646987,4.7847551,2.1150276,2.1150276,-0.0001543,8.4999677
-44.0682283,4.9558230,2.1149980,2.1149980,-0.0001412,8.4999677
-44.1717528,5.1268939,2.1149612,2.1149612,-0.0001755,8.4999677
-44.2752707,5.2979681,2.1149196,2.1149196,-0.0002490,8.4999676
-44.3787816,5.4690468,2.1149027,2.1149027,-0.0000598,8.4999676
-44.4822898,5.6401276,2.1148982,2.1148982,-0.0000260,8.4999676
-44.5857972,5.8112088,2.1149018,2.1149018,0.0000190,8.4999676
-44.6893052,5.9822896,2.1149136,2.1149136,0.0000584,8.4999676
-44.7928153,6.1533693,2.1149329,2.1149329,0.0000992,8.4999676
-44.8963287,6.3244470,2.1149610,2.1149610,0.0001384,8.4999676
-44.9998469,6.4955218,2.1149960,2.1149960,0.0001754,8.4999676
-45.1033711,6.6665930,2.1150371,2.1150371,0.0002090,8.4999676
-45.2069023,6.8376599,2.1150848,2.1150848,0.0002376,8.4999676
-45.3104417,7.0087219,2.1151366,2.1151366,0.0002598,8.4999676
-45.4139900,7.1797786,2.1151909,2.1151909,0.0002737,8.4999676
-45.5175476,7.3508297,2.1152455,2.1152455,0.0002772,8.4999675
-45.6211145,7.5218751,2.1152991,2.1152991,0.0002681,8.4999675
-45.7246906,7.6929150,2.1153471,2.1153471,0.0002439,8.4999675
-45.8282749,7.8639499,2.1153872,2.1153872,0.0002019,8.4999675
-45.9318661,8.0349807,2.1154137,2.1154137,0.0001393,8.4999675
-46.0354618,8.2060087,2.1154243,2.1154243,0.0000532,8.4999675
-46.1390593,8.3770356,2.1154106,2.1154106,-0.0000597,8.4999675
-46.2426545,8.5480640,2.1153697,2.1153697,-0.0002022,8.4999675
-46.3462427,8.7190966,2.1152928,2.1152928,-0.0003776,8.4999675
-46.4498177,8.8901371,2.1151739,2.1151739,-0.0005887,8.4999675
-46.5533724,9.0611900,2.1150049,2.1150049,-0.0008382,8.4999675
-46.6568982,9.2322604,2.1147783,2.1147783,-0.0011282,8.4999675
-46.7603852,9.4033542,2.1144848,2.1144848,-0.0014605,8.4999675
-46.8638220,9.5744784,2.1141166,2.1141166,-0.0018361,8.4999675
-46.9671958,9.7456407,2.1136641,2.1136641,-0.0022549,8.4999675
-47.0704921,9.9168497,2.1131195,2.1131195,-0.0027160,8.4999675
-47.1736952,10.0881150,2.1124759,2.1124759,-0.0032167,8.4999675
-47.2767880,10.2594466,2.1117242,2.1117242,-0.0037531,8.4999675
-47.3797520,10.4308557,2.1108599,2.1108599,-0.0043191,8.4999675
-47.4825678,10.6023537,2.1098781,2.1098781,-0.0049066,8.4999675
-47.5852152,10.7739526,2.1087778,2.1087778,-0.0055054,8.4999675
-47.6876737,10.9456643,2.1075582,2.1075582,-0.0061023,8.4999675
-47.7899227,11.1175008,2.1062224,2.1062224,-0.0066821,8.4999675
-47.8919421,11.2894738,2.1047798,2.1047798,-0.0072265,8.4999675
-47.9937133,11.4615938,2.1032389,2.1032389,-0.0077154,8.4999675
-48.0952191,11.6338703,2.1016165,2.1016165,-0.0081271,8.4999675
-48.1964453,11.8063113,2.0999320,2.0999320,-0.0084398,8.4999675
-48.2973809,11.9789226,2.0982099,2.0982099,-0.0086339,8.4999675
-48.3980191,12.1517075,2.0964747,2.0964747,-0.0086945,8.4999675
-48.4983573,12.3246667,2.0947558,2.0947558,-0.0086155,8.4999675
-48.5983981,12.4977982,2.0930786,2.0930786,-0.0084043,8.4999675
-48.6981483,12.6710971,2.0914662,2.0914662,-0.0080765,8.4999675
-48.7976190,12.8445567,2.0899385,2.0899385,-0.0076518,8.4999675
-48.8968246,13.0181681,2.0885090,2.0885090,-0.0071523,8.4999675
-48.9957819,13.1919211,2.0871909,2.0871909,-0.0065996,8.4999675
-49.0945101,13.3658044,2.0859889,2.0859889,-0.0060139,8.4999675
-49.1930292,13.5398062,2.0849063,2.0849063,-0.0054130,8.4999675
-49.2913599,13.7139146,2.0839437,2.0839437,-0.0048124,8.4999675
-49.3895229,13.8881175,2.0830985,2.0830985,-0.0042246,8.4999675
-49.4875387,14.0624034,2.0823657,2.0823657,-0.0036599,8.4999675
-49.5854267,14.2367610,2.0817401,2.0817401,-0.0031261,8.4999675
-49.6832056,14.4111798,2.0812132,2.0812132,-0.0026287,8.4999675
-49.7808926,14.5856501,2.0807782,2.0807782,-0.0021717,8.4999675
-49.8785037,14.7601629,2.0804253,2.0804253,-0.0017573,8.4999675
-49.9760532,14.9347101,2.0801475,2.0801475,-0.0013863,8.4999675
-50.0735542,15.1092844,2.0799346,2.0799346,-0.0010584,8.4999675
-50.1710180,15.2838794,2.0797796,2.0797796,-0.0007725,8.4999675
-50.2684548,15.4584896,2.0796729,2.0796729,-0.0005269,8.4999675
-50.3658729,15.6331101,2.0796086,2.0796086,-0.0003190,8.4999675
-50.4632798,15.8077369,2.0795788,2.0795788,-0.0001461,8.4999675
-50.5606815,15.9823666,2.0795766,2.0795766,-0.0000053,8.4999675
-50.6580828,16.1569965,2.0795976,2.0795976,0.0001065,8.4999675
-50.7554878,16.3316244,2.0796357,2.0796357,0.0001925,8.4999675
-50.8528994,16.5062485,2.0796858,2.0796858,0.0002557,8.4999675
-50.9503198,16.6808678,2.0797456,2.0797456,0.0002993,8.4999675
-51.0477506,16.8554812,2.0798108,2.0798108,0.0003259,8.4999675
-51.1451928,17.0300883,2.0798777,2.0798777,0.0003384,8.4999675
-51.2426467,17.2046889,2.0799456,2.0799456,0.0003391,8.4999675
-51.3401124,17.3792828,2.0800116,2.0800116,0.0003304,8.4999675
-51.4375897,17.5538704,2.0800739,2.0800739,0.0003142,8.4999675
-51.5350778,17.7284518,2.0801327,2.0801327,0.0002923,8.4999675
-51.6325762,17.9030275,2.0801858,2.0801858,0.0002664,8.4999675
-51.7300839,18.0775981,2.0802330,2.0802330,0.0002377,8.4999675
-51.8275998,18.2521640,2.0802747,2.0802747,0.0002075,8.4999675
-51.9251230,18.4267259,2.0803100,2.0803100,0.0001767,8.4999675
-52.0226524,18.6012844,2.0803394,2.0803394,0.0001461,8.4999675
-52.1201869,18.7758400,2.0803624,2.0803624,0.0001164,8.4999676
-52.2177254,18.9503933,2.0803801,2.0803801,0.0000881,8.4999676
-52.3152670,19.1249449,2.0803924,2.0803924,0.0000615,8.4999676
-52.4128108,19.2994954,2.0804000,2.0804000,0.0000370,8.4999676
-52.5103559,19.4740451,2.0804029,2.0804029,0.0000147,8.4999676
-52.6079015,19.6485945,2.0804018,2.0804018,-0.0000053,8.4999676
-52.7054469,19.8231440,2.0803976,2.0803976,-0.0000229,8.4999676
-52.8029916,19.9976940,2.0803897,2.0803897,-0.0000381,8.4999676
-52.9005349,20.1722447,2.0803799,2.0803799,-0.0000511,8.4999676
-52.9980765,20.3467964,2.0803673,2.0803673,-0.0000618,8.4999676
-53.0956159,20.5213493,2.0803530,2.0803530,-0.0000705,8.4999676
-53.1931528,20.6959036,2.0803380,2.0803380,-0.0000773,8.4999676
-53.2906871,20.8704594,2.0803214,2.0803214,-0.0000824,8.4999676
-53.3882185,21.0450168,2.0803046,2.0803046,-0.0000858,8.4999676
-53.4857470,21.2195759,2.0802863,2.0802863,-0.0000879,8.4999676
-53.5832723,21.3941368,2.0802690,2.0802690,-0.0000889,8.4999677
-53.6807946,21.5686994,2.0802513,2.0802513,-0.0000889,8.4999677
-53.7783138,21.7432637,2.0802337,2.0802337,-0.0000881,8.4999677
-53.8758299,21.9178297,2.0802162,2.0802162,-0.0000869,8.4999677
-53.9733430,22.0923975,2.0801996,2.0801996,-0.0000854,8.4999677
-54.0708532,22.2669669,2.0801824,2.0801824,-0.0000839,8.4999677
-54.1683604,22.4415380,2.0801658,2.0801658,-0.0000826,8.4999677
-54.2658647,22.6161107,2.0801497,2.0801497,-0.0000818,8.4999677
-54.3633662,22.7906850,2.0801329,2.0801329,-0.0000818,8.4999677
-54.4608648,22.9652610,2.0801165,2.0801165,-0.0000830,8.4999677
-54.5583605,23.1398385,2.0800995,2.0800995,-0.0000852,8.4999677
-54.6558533,23.3144178,2.0800811,2.0800811,-0.0000906,8.4999678
-54.7533429,23.4889989,2.0800612,2.0800612,-0.0000943,8.4999678
-54.8508290,23.6635819,2.0800256,2.0800256,-0.0001561,8.4999678
-54.9483089,23.8381684,2.0799696,2.0799696,-0.0003419,8.4999678
-55.0457791,24.0127605,2.0799367,2.0799367,-0.0001340,8.4999678
-55.1432435,24.1873557,2.0799109,2.0799109,-0.0001240,8.4999678
-55.2407031,24.3619529,2.0798849,2.0798849,-0.0001313,8.4999678
-55.3381582,24.5365527,2.0798560,2.0798560,-0.0001437,8.4999678
-55.4356083,24.7111554,2.0798235,2.0798235,-0.0001596,8.4999678
-55.5330528,24.8857614,2.0797879,2.0797879,-0.0001797,8.4999678
-55.6304911,25.0603709,2.0797469,2.0797469,-0.0002041,8.4999678
-55.7279223,25.2349845,2.0797001,2.0797001,-0.0002330,8.4999678
-55.8253454,25.4096028,2.0796470,2.0796470,-0.0002664,8.4999678
-55.9227593,25.5842264,2.0795856,2.0795856,-0.0003043,8.4999678
-56.0201625,25.7588560,2.0795166,2.0795166,-0.0003464,8.4999678
-56.1175537,25.9334924,2.0794378,2.0794378,-0.0003922,8.4999678
-56.2149312,26.1081366,2.0793500,2.0793500,-0.0004410,8.4999678
-56.3122934,26.2827894,2.0792515,2.0792515,-0.0004920,8.4999678
-56.4096384,26.4574518,2.0791425,2.0791425,-0.0005439,8.4999678
-56.5069644,26.6321249,2.0790238,2.0790238,-0.0005951,8.4999678
-56.6042697,26.8068096,2.0788951,2.0788951,-0.0006437,8.4999678
-56.7015525,26.9815068,2.0787576,2.0787576,-0.0006873,8.4999678
-56.7988113,27.1562174,2.0786134,2.0786134,-0.0007233,8.4999678
-56.8960449,27.3309420,2.0784641,2.0784641,-0.0007483,8.4999677
-56.9932524,27.5056811,2.0783126,2.0783126,-0.0007588,8.4999677
-57.0904334,27.6804349,2.0781633,2.0781633,-0.0007503,8.4999677
-57.1875883,27.8552032,2.0780200,2.0780200,-0.0007183,8.4999677
-57.2847181,28.0299853,2.0778891,2.0778891,-0.0006576,8.4999677
-57.3818250,28.2047801,2.0777774,2.0777774,-0.0005624,8.4999676
-57.4789123,28.3795856,2.0776928,2.0776928,-0.0004267,8.4999676
-57.5759848,28.5543993,2.0776451,2.0776451,-0.0002441,8.4999676
-57.6730489,28.7292175,2.0776447,2.0776447,-0.0000078,8.4999676
-57.7701129,28.9040357,2.0777029,2.0777029,0.0002890,8.4999675
-57.8671870,29.0788481,2.0778355,2.0778355,0.0006530,8.4999675
-57.9642842,29.2536475,2.0780544,2.0780544,0.0010908,8.4999675
-58.0614196,29.4284255,2.0783780,2.0783780,0.0016086,8.4999675
-58.1586115,29.6031720,2.0788213,2.0788213,0.0022116,8.4999674
-58.2558808,29.7778753,2.0794034,2.0794034,0.0029042,8.4999674
-58.3532517,29.9525218,2.0801429,2.0801429,0.0036890,8.4999674
-58.4507517,30.1270962,2.0810582,2.0810582,0.0045670,8.4999674
-58.5484114,30.3015812,2.0821663,2.0821663,0.0055367,8.4999673
-58.6462643,30.4759577,2.0834866,2.0834866,0.0065937,8.4999673
-58.7443473,30.6502048,2.0850331,2.0850331,0.0077301,8.4999673
-58.8426996,30.8242999,2.0868209,2.0868209,0.0089342,8.4999673
-58.9413630,30.9982189,2.0888584,2.0888584,0.0101897,8.4999673
-59.0403805,31.1719364,2.0911534,2.0911534,0.0114752,8.4999673
-59.1397964,31.3454262,2.0937042,2.0937042,0.0127640,8.4999672
-59.2396545,31.5186618,2.0965076,2.0965076,0.0140239,8.4999672
-59.3399978,31.6916167,2.0995467,2.0995467,0.0152169,8.4999672
-59.4408663,31.8642659,2.1028028,2.1028028,0.0163006,8.4999672
-59.5422964,32.0365857,2.1062417,2.1062417,0.0172292,8.4999671
-59.6443185,32.2085557,2.1098260,2.1098260,0.0179569,8.4999671
-59.7469564,32.3801590,2.1135058,2.1135058,0.0184441,8.4999670
-59.8502251,32.5513835,2.1172289,2.1172289,0.0186623,8.4999669
-59.9541306,32.7222224,2.1209409,2.1209409,0.0186036,8.4999669
-60.0586702,32.8926755,2.1245940,2.1245940,0.0183008,8.4999669
-60.1638318,33.0627456,2.1281556,2.1281556,0.0177932,8.4999669
-60.2695976,33.2324387,2.1316294,2.1316294,0.0174059,8.4999669
-60.3759508,33.4017611,2.1349708,2.1349708,0.0167600,8.4999669
-60.4828702,33.5707288,2.1381350,2.1381350,0.0157728,8.4999669
-60.5903244,33.7393584,2.1411725,2.1411725,0.0151837,8.4999669
-60.6982899,33.9076602,2.1441144,2.1441144,0.0146891,8.4999669
-60.8067503,34.0756440,2.1469962,2.1469962,0.0143896,8.4999670
-60.9156943,34.2433145,2.1498634,2.1498634,0.0143120,8.4999670
-61.0251187,34.4106721,2.1527670,2.1527670,0.0144955,8.4999670
-61.1350286,34.5777113,2.1557647,2.1557647,0.0149645,8.4999670
-61.2454389,34.7444205,2.1589166,2.1589166,0.0157359,8.4999670
-61.3563741,34.9107809,2.1622843,2.1622843,0.0168163,8.4999671
-61.4678691,35.0767670,2.1659289,2.1659289,0.0182031,8.4999671
-61.5799684,35.2423458,2.1699094,2.1699094,0.0198830,8.4999671
-61.6927260,35.4074772,2.1742779,2.1742779,0.0218321,8.4999672
-61.8062040,35.5721146,2.1790833,2.1790833,0.0240156,8.4999673
-61.9204719,35.7362049,2.1843618,2.1843618,0.0263876,8.4999673
-62.0356044,35.8996898,2.1901398,2.1901398,0.0288910,8.4999674
-62.1516797,36.0625069,2.1964302,2.1964302,0.0314585,8.4999675
-62.2687768,36.2245905,2.2032301,2.2032301,0.0340117,8.4999675
-62.3869734,36.3858742,2.2105181,2.2105181,0.0364586,8.4999675
-62.5063422,36.5462921,2.2182504,2.2182504,0.0386926,8.4999675
-62.6269478,36.7057822,2.2263637,2.2263637,0.0405988,8.4999673
-62.7488433,36.8642884,2.2347686,2.2347686,0.0420678,8.4999671
-62.8720667,37.0217645,2.2433598,2.2433598,0.0430025,8.4999670
-62.9966384,37.1781761,2.2520206,2.2520206,0.0433465,8.4999670
-63.1225600,37.3335029,2.2606320,2.2606320,0.0431036,8.4999670
-63.2498146,37.4877397,2.2690851,2.2690851,0.0423033,8.4999670
-63.3783684,37.6408953,2.2772748,2.2772748,0.0409882,8.4999670
-63.5081723,37.7929931,2.2851121,2.2851121,0.0392161,8.4999670
-63.6391643,37.9440690,2.2925167,2.2925167,0.0370516,8.4999670
-63.7712715,38.0941710,2.2994264,2.2994264,0.0345701,8.4999671
-63.9044127,38.2433566,2.3057945,2.3057945,0.0318576,8.4999672
-64.0385014,38.3916915,2.3115925,2.3115925,0.0290000,8.4999672
-64.1734479,38.5392465,2.3168067,2.3168067,0.0260780,8.4999673
-64.3091620,38.6860959,2.3214393,2.3214393,0.0231640,8.4999673
-64.4455550,38.8323151,2.3255036,2.3255036,0.0203189,8.4999673
-64.5825412,38.9779788,2.3290226,2.3290226,0.0175912,8.4999673
-64.7200391,39.1231595,2.3320277,2.3320277,0.0150172,8.4999674
-64.8579727,39.2679264,2.3345532,2.3345532,0.0126221,8.4999674
-64.9962714,39.4123444,2.3366397,2.3366397,0.0104218,8.4999674
-65.1348712,39.5564736,2.3383265,2.3383265,0.0084243,8.4999674
-65.2737138,39.7003687,2.3396542,2.3396542,0.0066313,8.4999674
-65.4127474,39.8440794,2.3406643,2.3406643,0.0050396,8.4999674
-65.5519260,39.9876495,2.3413943,2.3413943,0.0036421,8.4999674
-65.6912095,40.1311181,2.3418820,2.3418820,0.0024289,8.4999674
-65.8305628,40.2745186,2.3421610,2.3421610,0.0013882,8.4999674
-65.9699562,40.4178803,2.3422636,2.3422636,0.0005066,8.4999674
-66.1093643,40.5612277,2.3422187,2.3422187,-0.0002300,8.4999674
-66.2487660,40.7045814,2.3420531,2.3420531,-0.0008362,8.4999674
-66.3881440,40.8479582,2.3417886,2.3417886,-0.0013266,8.4999674
-66.5274840,40.9913718,2.3414463,2.3414463,-0.0017154,8.4999674
-66.6667750,41.1348332,2.3410434,2.3410434,-0.0020182,8.4999674
-66.8060082,41.2783507,2.3405938,2.3405938,-0.0022510,8.4999674
-66.9451754,41.4219293,2.3401126,2.3401126,-0.0024115,8.4999674
-67.0842719,41.5655732,2.3396114,2.3396114,-0.0025080,8.4999674
-67.2232963,41.7092867,2.3390993,2.3390993,-0.0025616,8.4999675
-67.3622472,41.8530715,2.3385853,2.3385853,-0.0025736,8.4999675
-67.5011241,41.9969276,2.3380750,2.3380750,-0.0025516,8.4999675
-67.6399276,42.1408546,2.3375752,2.3375752,-0.0025015,8.4999675
-67.7786592,42.2848510,2.3370899,2.3370899,-0.0024282,8.4999675
-67.9173210,42.4289148,2.3366231,2.3366231,-0.0023351,8.4999675
-68.0559156,42.5730434,2.3361785,2.3361785,-0.0022239,8.4999675
-68.1944462,42.7172337,2.3357597,2.3357597,-0.0020956,8.4999675
-68.3329164,42.8614820,2.3353703,2.3353703,-0.0019493,8.4999675
-68.4713306,43.0057844,2.3350138,2.3350138,-0.0017832,8.4999675
-68.6096935,43.1501363,2.3346954,2.3346954,-0.0015944,8.4999676
-68.7480105,43.2945323,2.3344203,2.3344203,-0.0013790,8.4999676
-68.8862879,43.4389665,2.3341943,2.3341943,-0.0011321,8.4999676
-69.0245328,43.5834321,2.3340248,2.3340248,-0.0008483,8.4999676
-69.1627533,43.7279212,2.3339216,2.3339216,-0.0005216,8.4999676
-69.3009590,43.8724247,2.3338929,2.3338929,-0.0001457,8.4999676
-69.4391606,44.0169322,2.3339513,2.3339513,0.0002857,8.4999676
-69.5773707,44.1614317,2.3341077,2.3341077,0.0007789,8.4999676
-69.7156035,44.3059097,2.3343772,2.3343772,0.0013395,8.4999676
-69.8538752,44.4503504,2.3347726,2.3347726,0.0019722,8.4999676
-69.9922040,44.5947364,2.3353096,2.3353096,0.0026808,8.4999677
-70.1306103,44.7390481,2.3360042,2.3360042,0.0034671,8.4999677
-70.2691167,44.8832635,2.3368722,2.3368722,0.0043314,8.4999677
-70.4077481,45.0273585,2.3379269,2.3379269,0.0052713,8.4999677
-70.5465313,45.1713071,2.3391839,2.3391839,0.0062817,8.4999677
-70.6854951,45.3150809,2.3406555,2.3406555,0.0073541,8.4999677
-70.8246701,45.4586498,2.3423503,2.3423503,0.0084764,8.4999677
-70.9640880,45.6019824,2.3442770,2.3442770,0.0096326,8.4999677
-71.1037815,45.7450458,2.3464364,2.3464364,0.0108019,8.4999677
-71.2437833,45.8878069,2.3488267,2.3488267,0.0119590,8.4999678
-71.3841256,46.0302326,2.3514398,2.3514398,0.0130734,8.4999678
-71.5248393,46.1722908,2.3542590,2.3542590,0.0141096,8.4999678
-71.6659526,46.3139514,2.3572618,2.3572618,0.0150267,8.4999678
-71.8074904,46.4551874,2.3604138,2.3604138,0.0157788,8.4999678
-71.9494724,46.5959763,2.3636733,2.3636733,0.0163159,8.4999679
-72.0919125,46.7363016,2.3669853,2.3669853,0.0165826,8.4999679
-72.2348166,46.8761544,2.3702864,2.3702864,0.0165272,8.4999678
-72.3781818,47.0155349,2.3734985,2.3734985,0.0160801,8.4999678
-72.5219945,47.1544547,2.3765413,2.3765413,0.0152411,8.4999677
-72.6662300,47.2929370,2.3793008,2.3793008,0.0138137,8.4999677
-72.8108482,47.4310218,2.3817025,2.3817025,0.0119927,8.4524164
-72.9557990,47.5687602,2.3838710,2.3838710,0.0107936,8.3020172
-73.1010499,47.7061856,2.3859642,2.3859642,0.0104773,8.0821015
-73.2465905,47.8433089,2.3878700,2.3878700,0.0096340,7.8556971
-73.3923954,47.9801576,2.3892401,2.3892401,0.0069971,7.6209426
-73.5383915,48.1168100,2.3895936,2.3895936,0.0021175,7.3756814
-73.6844402,48.2534148,2.3880931,2.3880931,-0.0066917,7.1195594
