x_m,y_m,heading,theta_rad,kappa_1pm,v_mps,ld_m
27.8432911,-0.1505237,-0.2416399,-0.2416399,0.1939595,7.1903763,1.5
28.0376568,-0.1984262,-0.2011473,-0.2011473,0.2019534,7.1716719,1.0
28.2337694,-0.2384145,-0.1592367,-0.1592367,0.2091910,7.1533746,1.0
28.4314140,-0.2701555,-0.1162856,-0.1162856,0.2145302,7.1356549,1.0
28.6303857,-0.2933979,-0.0731555,-0.0731555,0.2156407,7.1186569,1.0
28.8302935,-0.3080484,-0.0319625,-0.0319625,0.2073314,7.1025115,1.0
29.0298941,-0.3144303,0.0021020,0.0021020,0.1757139,7.0873238,1.0
29.2296130,-0.3140105,0.0143537,0.0143537,0.0768174,7.0732340,1.0
29.4288019,-0.3111512,-0.0255505,-0.0255505,-0.2048628,7.0602947,1.0
29.6270445,-0.3162175,-0.0654569,-0.0654569,-0.2455690,7.0485791,1.0
29.8253572,-0.3292170,-0.0421933,-0.0421933,0.1233615,7.0390486,2.0
30.0250547,-0.3376479,0.0000842,0.0000842,0.2185457,7.0316293,2.0
30.2246634,-0.3376311,0.0470127,0.0470127,0.2353239,7.0258826,2.0
30.4247807,-0.3282161,0.0941434,0.0941434,0.2348998,7.0216635,2.0
30.6242606,-0.3093807,0.1398885,0.1398885,0.2276974,7.0189844,2.0
30.8226802,-0.2814416,0.1837344,0.1837344,0.2182645,7.0178535,2.0
31.0197192,-0.2448258,0.2254885,0.2254885,0.2080940,7.0182742,2.0
31.2150394,-0.2000214,0.2650875,0.2650875,0.1978132,7.0202505,2.0
31.4083114,-0.1475526,0.3025120,0.3025120,0.1876392,7.0237931,2.0
31.5990873,-0.0880132,0.3378501,0.3378501,0.1767421,7.0293136,2.0
31.7878609,-0.0216933,0.3712353,0.3712353,0.1666351,7.0365158,2.0
31.9743988,0.0509231,0.4027297,0.4027297,0.1572043,7.0454002,2.0
32.1585054,0.1293552,0.4321355,0.4321355,0.1470313,7.0560218,2.0
32.3400312,0.2130764,0.4596412,0.4596412,0.1370689,7.0684740,2.0
32.5190232,0.3016778,0.4865695,0.4865695,0.1334203,7.0828996,2.0
32.6958586,0.3952219,0.5139920,0.5139920,0.1378286,7.0998028,2.0
32.8700906,0.4935953,0.5412819,0.5412819,0.1362324,7.1193162,2.0
33.0415215,0.5966550,0.5684085,0.5684085,0.1357290,7.1418318,2.0
33.2100485,0.7042975,0.5952987,0.5952987,0.1345324,7.1680524,2.0
33.3756001,0.8164185,0.6217232,0.6217232,0.1322336,7.1989320,2.0
33.5381166,0.9328638,0.6474326,0.6474326,0.1286874,7.2356666,2.0
33.6975813,1.0534448,0.6720943,0.6720943,0.1234687,7.2795928,2.0
33.8540238,1.1779212,0.6953533,0.6953533,0.1164636,7.3319666,2.0
34.0075324,1.3060051,0.7168844,0.7168844,0.1077969,7.3936633,2.0
34.1582527,1.4373685,0.7364582,0.7364582,0.0979511,7.4649369,2.0
34.3063782,1.5716614,0.7539720,0.7539720,0.0875790,7.5453995,2.0
34.4521340,1.7085324,0.7694350,0.7694350,0.0772697,7.6342156,2.0
34.5957602,1.8476448,0.7829383,0.7829383,0.0674319,7.7303388,2.0
34.7374984,1.9886874,0.7946321,0.7946321,0.0583422,7.8326502,2.0
34.8775805,2.1313807,0.8047083,0.8047083,0.0502296,7.9399965,2.0
35.0162199,2.2754805,0.8134009,0.8134009,0.0432893,8.0511952,1.5
35.1536031,2.4207817,0.8209660,0.8209660,0.0376644,8.1650676,1.5
35.2898844,2.5671194,0.8276495,0.8276495,0.0332695,8.2805134,1.5
35.4251853,2.7143654,0.8336322,0.8336322,0.0299219,8.3966392,1.5
35.5596031,2.8624185,0.8390739,0.8390739,0.0268445,8.4999599,2.0
35.6932132,3.0112008,0.8444058,0.8444058,0.0266020,8.4999677,2.0
35.8260276,3.1606928,0.8497076,0.8497076,0.0266468,8.4999676,2.0
35.9580469,3.3108861,0.8547859,0.8547859,0.0254685,8.4999676,1.5
36.0893010,3.4617470,0.8594920,0.8594920,0.0235785,8.4999676,1.5
36.2198428,3.6132229,0.8637316,0.8637316,0.0212215,8.4999676,1.5
36.3497404,3.7652499,0.8674590,0.8674590,0.0186479,8.4999676,1.5
36.4790693,3.9177587,0.8706624,0.8706624,0.0160176,8.4999675,1.5
36.6079089,4.0706809,0.8733536,0.8733536,0.0134481,8.4999675,1.5
36.7363351,4.2239476,0.8755376,0.8755376,0.0109360,8.4999675,1.5
36.8644179,4.3774844,0.8772162,0.8772162,0.0083696,8.4999675,1.5
36.9922447,4.5312383,0.8785028,0.8785028,0.0064030,8.4999675,1.5
37.1198859,4.6851714,0.8794810,0.8794810,0.0048920,8.4999675,1.5
37.2473784,4.8392316,0.8801527,0.8801527,0.0033520,8.4999675,1.5
37.3747663,4.9933761,0.8805614,0.8805614,0.0020298,8.4999675,1.5
37.5020919,5.1475735,0.8807480,0.8807480,0.0009262,8.4999675,1.5
37.6293886,5.3017945,0.8807528,0.8807528,0.0000162,8.4999675,1.5
37.7566847,5.4560163,0.8806111,0.8806111,-0.0007163,8.4999675,1.5
37.8840027,5.6102201,0.8803539,0.8803539,-0.0012917,8.4999675,1.5
38.0113603,5.7643911,0.8800093,0.8800093,-0.0017284,8.4999676,1.5
38.1387711,5.9185183,0.8796013,0.8796013,-0.0020449,8.4999676,1.5
38.2662447,6.0725934,0.8791506,0.8791506,-0.0022581,8.4999676,1.5
38.3937877,6.2266110,0.8786747,0.8786747,-0.0023840,8.4999676,1.5
38.5214040,6.3805679,0.8781871,0.8781871,-0.0024372,8.4999676,2.0
38.6490953,6.5344625,0.8777020,0.8777020,-0.0024309,8.4999676,2.0
38.7768612,6.6882951,0.8772269,0.8772269,-0.0023768,8.4999676,2.0
38.9047002,6.8420670,0.8767699,0.8767699,-0.0022856,8.4999676,2.0
39.0326094,6.9957804,0.8763371,0.8763371,-0.0021662,8.4999676,2.0
39.1605851,7.1494384,0.8759319,0.8759319,-0.0020266,8.4999677,2.0
39.2886231,7.3030446,0.8755574,0.8755574,-0.0018735,8.4999677,2.0
39.4167186,7.4566028,0.8752144,0.8752144,-0.0017127,8.4999677,2.0
39.5448667,7.6101170,0.8749055,0.8749055,-0.0015486,8.4999677,1.5
39.6730623,7.7635917,0.8746279,0.8746279,-0.0013852,8.4999677,1.5
39.8013005,7.9170308,0.8743830,0.8743830,-0.0012254,8.4999677,1.5
39.9295762,8.0704384,0.8741685,0.8741685,-0.0010716,8.4999677,1.5
40.0578849,8.2238186,0.8739835,0.8739835,-0.0009254,8.4999677,1.5
40.1862220,8.3771751,0.8738259,0.8738259,-0.0007882,8.4999677,1.5
40.3145832,8.5305113,0.8736934,0.8736934,-0.0006606,8.4999677,1.5
40.4429648,8.6838306,0.8735849,0.8735849,-0.0005430,8.4999677,1.5
40.5713630,8.8371359,0.8734978,0.8734978,-0.0004357,8.4999677,1.5
40.6997746,8.9904301,0.8734297,0.8734297,-0.0003385,8.4999677,1.5
40.8281966,9.1437155,0.8733796,0.8733796,-0.0002510,8.4999677,1.5
40.9566263,9.2969945,0.8733449,0.8733449,-0.0001728,8.4999677,1.5
41.0850613,9.4502690,0.8733243,0.8733243,-0.0001034,8.4999677,1.5
41.2134995,9.6035409,0.8733158,0.8733158,-0.0000422,8.4999677,1.5
41.3419389,9.7568116,0.8733179,0.8733179,0.0000115,8.4999678,1.5
41.4703780,9.9100826,0.8733296,0.8733296,0.0000584,8.4999678,1.5
41.5988153,10.0633551,0.8733492,0.8733492,0.0000992,8.4999678,1.5
41.7272495,10.2166300,0.8733766,0.8733766,0.0001344,8.4999678,1.5
41.8556795,10.3699084,0.8734089,0.8734089,0.0001648,8.4999678,1.5
41.9841045,10.5231909,0.8734469,0.8734469,0.0001909,8.4999678,1.5
42.1125236,10.6764782,0.8734903,0.8734903,0.0002133,8.4999678,1.5
42.2409360,10.8297710,0.8735361,0.8735361,0.0002325,8.4999678,1.5
42.3693413,10.9830696,0.8735862,0.8735862,0.0002490,8.4999678,1.5
42.4977389,11.1363746,0.8736384,0.8736384,0.0002632,8.4999678,1.5
42.6261284,11.2896862,0.8736939,0.8736939,0.0002755,8.4999678,1.5
42.7545093,11.4430048,0.8737511,0.8737511,0.0002862,8.4999678,1.5
42.8828814,11.5963307,0.8738100,0.8738100,0.0002957,8.4999678,1.5
43.0112444,11.7496641,0.8738711,0.8738711,0.0003040,8.4999678,1.5
43.1395980,11.9030053,0.8739330,0.8739330,0.0003116,8.4999678,1.5
43.2679420,12.0563543,0.8739969,0.8739969,0.0003185,8.4999678,1.5
43.3962762,12.2097115,0.8740618,0.8740618,0.0003249,8.4999677,1.5
43.5246004,12.3630770,0.8741279,0.8741279,0.0003309,8.4999677,1.5
43.6529144,12.5164509,0.8741954,0.8741954,0.0003366,8.4999677,1.5
43.7812180,12.6698334,0.8742635,0.8742635,0.0003421,8.4999677,1.5
43.9095112,12.8232247,0.8743331,0.8743331,0.0003473,8.4999677,1.5
44.0377937,12.9766249,0.8744034,0.8744034,0.0003522,8.4999677,1.5
44.1660654,13.1300341,0.8744751,0.8744751,0.0003566,8.4999677,1.5
44.2943261,13.2834525,0.8745468,0.8745468,0.0003609,8.4999677,1.5
44.4225759,13.4368802,0.8746199,0.8746199,0.0003634,8.4999677,1.5
44.5508145,13.5903173,0.8746927,0.8746927,0.0003688,8.4999677,1.5
44.6790420,13.7437638,0.8747713,0.8747713,0.0003697,8.4999677,1.5
44.8072576,13.8972206,0.8748858,0.8748858,0.0005529,8.4999677,1.5
44.9354554,14.0506918,0.8750240,0.8750240,0.0007901,8.4999677,1.5
45.0636314,14.2041800,0.8751065,0.8751065,0.0003549,8.4999677,1.5
45.1917946,14.3576786,0.8751763,0.8751763,0.0003490,8.4999677,1.5
45.3199472,14.5111863,0.8752463,0.8752463,0.0003458,8.4999677,1.5
45.4480890,14.6647029,0.8753177,0.8753177,0.0003585,8.4999677,2.0
45.5762198,14.8182286,0.8753923,0.8753923,0.0003732,8.4999677,2.0
45.7043391,14.9717638,0.8754705,0.8754705,0.0003907,8.4999677,2.0
45.8324463,15.1253089,0.8755518,0.8755518,0.0004076,8.4999677,1.5
45.9605409,15.2788643,0.8756361,0.8756361,0.0004211,8.4999677,1.5
46.0886224,15.4324303,0.8757213,0.8757213,0.0004284,8.4999677,1.5
46.2166908,15.5860072,0.8758067,0.8758067,0.0004260,8.4999677,1.5
46.3447459,15.7395948,0.8758884,0.8758884,0.0004107,8.4999677,1.5
46.4727884,15.8931928,0.8759634,0.8759634,0.0003787,8.4999677,1.5
46.6008192,16.0468002,0.8760285,0.8760285,0.0003264,8.4999677,1.5
46.7288399,16.2004158,0.8760783,0.8760783,0.0002499,8.4999677,1.5
46.8568528,16.3540376,0.8761067,0.8761067,0.0001455,8.4999677,1.5
46.9848613,16.5076630,0.8761082,0.8761082,0.0000093,8.4999677,1.5
47.1128694,16.6612884,0.8760746,0.8760746,-0.0001624,8.4999677,1.5
47.2408826,16.8149094,0.8759997,0.8759997,-0.0003729,8.4999677,1.5
47.3689072,16.9685207,0.8758740,0.8758740,-0.0006254,8.4999677,1.5
47.4969511,17.1221159,0.8756887,0.8756887,-0.0009223,8.4999677,1.5
47.6250234,17.2756873,0.8754349,0.8754349,-0.0012658,8.4999678,1.5
47.7531346,17.4292261,0.8751032,0.8751032,-0.0016569,8.4999678,1.5
47.8812968,17.5827225,0.8746832,0.8746832,-0.0020958,8.4999678,1.5
48.0095235,17.7361651,0.8741662,0.8741662,-0.0025817,8.4999678,1.5
48.1378296,17.8895415,0.8735434,0.8735434,-0.0031121,8.4999678,1.5
48.2662314,18.0428382,0.8728063,0.8728063,-0.0036834,8.4999679,1.5
48.3947464,18.1960405,0.8719479,0.8719479,-0.0042902,8.4999679,1.5
48.5233931,18.3491327,0.8709632,0.8709632,-0.0049246,8.4999679,1.5
48.6521912,18.5020990,0.8698471,0.8698471,-0.0055797,8.4999679,1.5
48.7811599,18.6549214,0.8685912,0.8685912,-0.0062639,8.4999680,2.0
48.9103228,18.8075845,0.8670999,0.8670999,-0.0073289,8.4999680,2.0
49.0397217,18.9600648,0.8653595,0.8653595,-0.0090353,8.4999680,2.0
49.1693858,19.1123197,0.8637308,0.8637308,-0.0080599,8.4999680,1.5
49.2992919,19.2643564,0.8621590,0.8621590,-0.0078198,8.4999680,1.5
49.4294361,19.4161879,0.8605978,0.8605978,-0.0078440,8.4999680,1.5
49.5598156,19.5678142,0.8590813,0.8590813,-0.0076093,8.4999680,1.5
49.6904230,19.7192404,0.8576448,0.8576448,-0.0072208,8.4999679,1.5
49.8212482,19.8704793,0.8563319,0.8563319,-0.0066045,8.4999679,1.5
49.9522739,20.0215487,0.8551897,0.8551897,-0.0057513,8.4999678,1.5
50.0834736,20.1724701,0.8542726,0.8542726,-0.0046274,8.4999677,1.5
50.2148127,20.3232723,0.8536410,0.8536410,-0.0031999,8.4999676,1.5
50.3462477,20.4739923,0.8533633,0.8533633,-0.0014312,8.4999675,1.5
50.4777248,20.6246761,0.8535154,0.8535154,0.0007185,8.4999674,1.5
50.6091789,20.7753798,0.8541830,0.8541830,0.0032904,8.4999673,1.5
50.7405320,20.9261708,0.8554573,0.8554573,0.0063263,8.4999672,1.5
50.8716921,21.0771282,0.8574401,0.8574401,0.0098668,8.4999670,1.5
51.0025516,21.2283442,0.8602399,0.8602399,0.0139500,8.4999669,1.5
51.1329861,21.3799247,0.8639717,0.8639717,0.0186084,8.4999668,1.5
51.2628525,21.5319891,0.8687547,0.8687547,0.0238646,8.4999668,1.5
51.3919884,21.6846709,0.8747090,0.8747090,0.0297259,8.4999668,1.5
51.5202109,21.8381165,0.8819536,0.8819536,0.0361786,8.4999669,1.5
51.6473161,21.9924842,0.8905973,0.8905973,0.0431800,8.4999672,1.5
51.7730796,22.1479415,0.9007437,0.9007437,0.0506852,8.4999676,1.5
51.8972563,22.3046630,0.9124981,0.9124981,0.0587789,8.4999684,1.5
52.0195789,22.4628289,0.9258992,0.9258992,0.0670762,8.4999692,1.5
52.1397728,22.6226222,0.9409129,0.9409129,0.0751539,8.4999700,1.5
52.2575804,22.7842380,0.9574592,0.9574592,0.0828305,8.4999703,1.5
52.3726964,22.9477788,0.9754090,0.9754090,0.0898484,8.4999698,1.5
52.4848554,23.1133549,0.9946024,0.9946024,0.0960540,8.4999683,1.5
52.5938139,23.2810499,1.0148768,1.0148768,0.1014069,8.4999658,1.5
52.6993380,23.4508995,1.0361943,1.0361943,0.1066837,8.4999623,1.5
52.8011935,23.6229191,1.0582694,1.0582694,0.1105996,8.4999583,1.5
52.8992423,23.7971720,1.0807318,1.0807318,0.1122887,8.4999545,1.5
52.9933659,23.9736082,1.1036276,1.1036276,0.1145181,8.4999518,1.5
53.0834221,24.1521462,1.1268728,1.1268728,0.1162652,8.4999504,1.5
53.1693037,24.3327281,1.1503879,1.1503879,0.1176205,8.4999496,1.5
53.2509142,24.5152764,1.1741036,1.1741036,0.1186331,8.4999492,1.5
53.3281713,24.6997048,1.1979666,1.1979666,0.1193708,8.4999493,1.5
53.4010103,24.8859356,1.2219345,1.2219345,0.1198825,8.4999508,1.5
53.4693689,25.0738686,1.2459756,1.2459756,0.1202289,8.4999578,1.5
53.5331896,25.2633892,1.2700645,1.2700645,0.1204611,8.4999767,1.5
53.5924262,25.4543898,1.2941838,1.2941838,0.1206081,8.4999874,1.5
53.6470382,25.6467599,1.3183241,1.3183241,0.1207156,8.4999606,1.5
53.6969897,25.8403876,1.3424760,1.3424760,0.1207773,8.4999214,1.5
53.7422493,26.0351595,1.3666260,1.3666260,0.1207742,8.4999039,1.5
53.7827910,26.2309607,1.3907636,1.3907636,0.1207159,8.4999118,1.5
53.8185938,26.4276758,1.4148791,1.4148791,0.1206145,8.4999320,1.5
53.8496433,26.6252004,1.4389702,1.4389702,0.1204748,8.4999505,1.5
53.8759309,26.8234551,1.4630306,1.4630306,0.1203110,8.4999603,1.5
53.8974404,27.0222769,1.4870548,1.4870548,0.1201350,8.4999582,1.5
53.9141669,27.2215494,1.5110401,1.5110401,0.1199410,8.4999468,1.5
53.9261089,27.4211566,1.5349822,1.5349822,0.1197327,8.4999322,1.5
53.9332686,27.6209840,1.5588790,1.5588790,0.1195124,8.4999215,1.5
53.9356514,27.8209184,1.5827299,1.5827299,0.1192828,8.4999216,1.5
53.9332654,28.0208485,1.6065386,1.6065386,0.1190575,8.4999361,1.5
53.9261196,28.2206891,1.6303092,1.6303092,0.1188554,8.4999603,1.5
53.9142259,28.4203041,1.6540443,1.6540443,0.1186993,8.4999809,1.5
53.8975991,28.6195688,1.6777645,1.6777645,0.1186354,8.4999797,1.5
53.8762507,28.8183841,1.7014545,1.7014545,0.1183792,8.4999097,1.5
53.8502001,29.0166280,1.7253347,1.7253347,0.1194828,8.4997357,1.5
53.8194266,29.2141720,1.7494027,1.7494027,0.1206046,8.4995175,2.0
53.7838940,29.4109957,1.7733172,1.7733172,0.1193537,8.4994674,2.0
53.7436831,29.6068256,1.7971613,1.7971613,0.1193122,8.4999276,2.0
53.6988187,29.8016237,1.8209143,1.8209143,0.1188732,8.4999606,2.0
53.6493343,29.9953250,1.8444119,1.8444119,0.1175923,8.4999629,2.0
53.5953071,30.1878293,1.8674066,1.8674066,0.1150834,8.4999643,1.5
53.5368630,30.3790568,1.8895328,1.8895328,0.1107628,8.4999652,1.5
53.4741986,30.5689560,1.9102731,1.9102731,0.1038631,8.4999658,1.5
53.4076068,30.7575221,1.9289779,1.9289779,0.0936911,8.4999662,1.5
53.3374983,30.9448136,1.9450344,1.9450344,0.0803493,8.4999664,1.5
53.2643911,31.1309569,1.9581311,1.9581311,0.0653869,8.4999666,1.5
53.1888525,31.3161265,1.9684017,1.9684017,0.0511411,8.4999667,1.5
53.1114168,31.5005089,1.9762985,1.9762985,0.0392388,8.4999668,1.5
53.0325286,31.6842715,1.9823499,1.9823499,0.0300511,8.4999669,1.5
52.9525312,31.8675502,1.9870196,1.9870196,0.0231899,8.4999671,1.5
52.8716803,32.0504500,1.9906570,1.9906570,0.0180765,8.4999672,1.5
52.7901659,32.2330517,1.9935135,1.9935135,0.0142073,8.4999673,1.5
52.7081311,32.4154179,1.9957672,1.9957672,0.0112137,8.4999674,1.5
52.6256859,32.5975979,1.9975425,1.9975425,0.0088438,8.4999676,1.5
52.5429172,32.7796317,1.9989339,1.9989339,0.0069300,8.4999677,1.5
52.4598945,32.9615519,2.0000097,2.0000097,0.0053610,8.4999678,1.5
52.3766749,33.1433854,2.0008242,2.0008242,0.0040620,8.4999679,1.5
52.2933056,33.3251546,2.0014225,2.0014225,0.0029811,8.4999680,1.5
52.2098258,33.5068777,2.0018407,2.0018407,0.0020815,8.4999681,1.5
52.1262683,33.6885696,2.0021084,2.0021084,0.0013361,8.4999682,1.5
52.0426607,33.8702423,2.0022544,2.0022544,0.0007242,8.4999682,2.0
51.9590256,34.0519049,2.0023013,2.0023013,0.0002295,8.4999683,1.5
51.8753816,34.2335644,2.0022699,2.0022699,-0.0001609,8.4999683,1.5
51.7917437,34.4152257,2.0021792,2.0021792,-0.0004586,8.4999684,1.5
51.7081235,34.5968919,2.0020455,2.0020455,-0.0006711,8.4999684,1.5
51.6245296,34.7785649,2.0018819,2.0018819,-0.0008206,8.4999684,1.5
51.5409685,34.9602449,2.0016908,2.0016908,-0.0009662,8.4999684,1.5
51.4574462,35.1419320,2.0015155,2.0015155,-0.0009473,8.4999684,1.5
51.3739589,35.3236269,2.0014261,2.0014261,-0.0004197,8.4999683,1.5
51.2904880,35.5053289,2.0014146,2.0014146,-0.0000684,8.4999683,1.5
51.2070060,35.6870606,2.0014854,2.0014854,0.0003562,8.4999682,2.0
51.1235108,35.8687871,2.0016397,2.0016397,0.0007721,8.4999682,2.0
51.0399876,36.0505006,2.0018745,2.0018745,0.0011807,8.4999681,1.5
50.9564222,36.2321935,2.0021848,2.0021848,0.0015558,8.4999680,1.5
50.8728011,36.4138590,2.0025580,2.0025580,0.0018747,8.4999679,1.5
50.7891132,36.5954911,2.0029778,2.0029778,0.0021092,8.4999678,1.5
50.7053502,36.7770856,2.0034210,2.0034210,0.0022274,8.4999676,1.5
50.6215080,36.9586402,2.0038563,2.0038563,0.0021926,8.4999675,1.5
50.5375883,37.1401550,2.0042454,2.0042454,0.0019629,8.4999673,1.5
50.4535996,37.3216336,2.0045387,2.0045387,0.0014910,8.4999672,1.5
50.3695596,37.5030834,2.0046776,2.0046776,0.0007244,8.4999670,1.5
50.2854966,37.6845168,2.0045916,2.0045916,-0.0003949,8.4999668,1.5
50.2014518,37.8659518,2.0041972,2.0041972,-0.0019288,8.4999666,1.5
50.1174815,38.0474136,2.0033978,2.0033978,-0.0039429,8.4999664,1.5
50.0336596,38.2289353,2.0020830,2.0020830,-0.0065039,8.4999661,1.5
49.9500800,38.4105593,2.0001306,2.0001306,-0.0096773,8.4999659,1.5
49.8668410,38.5923771,1.9974043,1.9974043,-0.0135400,8.4999657,1.5
49.7840796,38.7744616,1.9937571,1.9937571,-0.0181514,8.4999656,1.5
49.7019867,38.9568382,1.9890382,1.9890382,-0.0235275,8.4999655,1.5
49.6207601,39.1395894,1.9830932,1.9830932,-0.0296742,8.4999655,1.5
49.5406268,39.3228079,1.9757727,1.9757727,-0.0365621,8.4999657,1.5
49.4618422,39.5065957,1.9669411,1.9669411,-0.0441308,8.4999661,1.5
49.3846884,39.6910611,1.9564585,1.9564585,-0.0524022,8.4999667,1.5
49.3094757,39.8763172,1.9442314,1.9442314,-0.0611587,8.4999676,1.5
49.2365351,40.0624755,1.9302628,1.9302628,-0.0699002,8.4999684,1.5
49.1662005,40.2496382,1.9146149,1.9146149,-0.0782825,8.4999689,1.5
49.0987967,40.4378964,1.8974028,1.8974028,-0.0862406,8.4999686,1.5
49.0346464,40.6272769,1.8786643,1.8786643,-0.0935582,8.4999674,1.5
48.9740791,40.8177531,1.8584678,1.8584678,-0.1014227,8.4999652,1.5
48.9173638,41.0094374,1.8374518,1.8374518,-0.1050971,8.4999622,1.5
48.8646700,41.2023414,1.8157070,1.8157070,-0.1087616,8.4999590,1.5
48.8161808,41.3963543,1.7933094,1.7933094,-0.1120459,8.4999566,1.5
48.7720463,41.5914156,1.7704222,1.7704222,-0.1144843,8.4999570,1.5
48.7323860,41.7874426,1.7471894,1.7471894,-0.1162134,8.4999598,1.5
48.6972898,41.9843406,1.7237288,1.7237288,-0.1173597,8.4999622,1.5
48.6668222,42.1820076,1.7001398,1.7001398,-0.1180219,8.4999639,1.5
48.6410280,42.3803183,1.6765128,1.6765128,-0.1182312,8.4999650,1.5
48.6199302,42.5791439,1.6529327,1.6529327,-0.1180002,8.4999656,2.0
48.6035255,42.7784197,1.6294823,1.6294823,-0.1173364,8.4999658,2.0
48.5917976,42.9780317,1.6062662,1.6062662,-0.1161671,8.4999659,2.0
48.5847065,43.1778669,1.5834174,1.5834174,-0.1143399,8.4999659,2.0
48.5821828,43.3778158,1.5611226,1.5611226,-0.1115835,8.4999659,1.5
48.5841172,43.5777745,1.5396598,1.5396598,-0.1074579,8.4999659,1.5
48.5903426,43.7776484,1.5194275,1.5194275,-0.1013351,8.4999662,1.5
48.6006105,43.9773582,1.5009543,1.5009543,-0.0925517,8.4999666,1.5
48.6145659,44.1768471,1.4847998,1.4847998,-0.0809055,8.4999667,1.5
48.6317422,44.3760869,1.4713543,1.4713543,-0.0672637,8.4999668,1.5
48.6515959,44.5750794,1.4606533,1.4606533,-0.0534366,8.4999668,1.5
48.6735779,44.7738486,1.4524078,1.4524078,-0.0411158,8.4999668,1.5
48.6971981,44.9724298,1.4461730,1.4461730,-0.0310637,8.4999668,1.5
48.7220559,45.1708596,1.4415100,1.4415100,-0.0232289,8.4999668,1.5
48.7478387,45.3691713,1.4380540,1.4380540,-0.0172149,8.4999668,1.5
48.7743067,45.5673926,1.4355265,1.4355265,-0.0125941,8.4999668,1.5
48.8012756,45.7655462,1.4337144,1.4337144,-0.0090217,8.4999668,1.5
48.8286037,45.9636518,1.4324588,1.4324588,-0.0062581,8.4999668,1.5
48.8561800,46.1617192,1.4316431,1.4316431,-0.0040667,8.4999669,1.5
48.8839196,46.3597765,1.4312109,1.4312109,-0.0021225,8.4999669,1.5
48.9117456,46.5578275,1.4310009,1.4310009,-0.0010313,8.4999669,1.5
48.9396088,46.7558415,1.4308943,1.4308943,-0.0005209,8.4999669,1.5
48.9674912,46.9538390,1.4308554,1.4308554,-0.0001707,8.4999669,1.5
48.9953816,47.1518376,1.4308045,1.4308045,-0.0002317,8.4999669,1.5
49.0232820,47.3498342,1.4306586,1.4306586,-0.0007039,8.4999669,1.5
49.0512114,47.5478275,1.4303386,1.4303386,-0.0015684,8.4999670,1.5
49.0792044,47.7458135,1.4297727,1.4297727,-0.0027992,8.4999670,1.5
49.1073098,47.9437862,1.4288938,1.4288938,-0.0043639,8.4999670,1.5
49.1355897,48.1417377,1.4276424,1.4276424,-0.0062226,8.4999670,1.5
49.1641180,48.3396586,1.4259711,1.4259711,-0.0083282,8.4999671,1.5
49.1929771,48.5375320,1.4238431,1.4238431,-0.0106267,8.4999671,1.5
49.2222566,48.7353393,1.4212341,1.4212341,-0.0130384,8.4999672,1.5
49.2520516,48.9330664,1.4181391,1.4181391,-0.0154841,8.4999672,1.5
49.2824581,49.1306982,1.4145668,1.4145668,-0.0178748,8.4999673,2.0
49.3135702,49.3282189,1.4105490,1.4105490,-0.0201112,8.4999674,2.0
49.3454756,49.5256127,1.4061377,1.4061377,-0.0220837,8.4999674,2.0
49.3782515,49.7228641,1.4014098,1.4014098,-0.0236721,8.4999675,1.5
49.4119597,49.9199589,1.3964679,1.3964679,-0.0247457,8.4999675,1.5
49.4466417,50.1168858,1.3914440,1.3914440,-0.0251650,8.4999675,1.5
49.4823128,50.3136371,1.3864963,1.3864963,-0.0247855,8.4999675,1.5
49.5189571,50.5102104,1.3818139,1.3818139,-0.0234639,8.4999675,1.5
49.5565216,50.7066109,1.3776120,1.3776120,-0.0210661,8.4999674,1.5
49.5949111,50.9028522,1.3741280,1.3741280,-0.0174792,8.4999672,1.5
49.6339841,51.0989587,1.3716146,1.3716146,-0.0126276,8.4999670,1.5
49.6735498,51.2949660,1.3703285,1.3703285,-0.0064815,8.4999668,1.5
49.7133674,51.4909215,1.3705269,1.3705269,0.0009450,8.4999668,1.5
49.7531458,51.6868833,1.3724490,1.3724490,0.0095830,8.4999670,1.5
49.7925474,51.8829209,1.3763052,1.3763052,0.0192727,8.4999678,1.5
49.8311918,52.0791042,1.3822519,1.3822519,0.0297359,8.4999697,1.5
49.8686701,52.2755202,1.3904160,1.3904160,0.0408815,8.4999728,1.5
49.9045411,52.4722219,1.4006925,1.4006925,0.0514748,8.4999761,1.5
49.9383836,52.6692513,1.4129185,1.4129185,0.0612098,8.4999778,1.5
49.9698212,52.8667203,1.4270501,1.4270501,0.0707009,8.4999771,1.5
49.9984740,53.0646745,1.4428758,1.4428758,0.0792283,8.4999730,1.5
50.0239920,53.2630685,1.4600248,1.4600248,0.0858280,8.4999624,1.5
50.0461048,53.4618767,1.4782298,1.4782298,0.0911072,8.4999372,1.5
50.0645956,53.6610627,1.4972925,1.4972925,0.0954218,8.4998719,1.5
50.0792835,53.8605276,1.5170578,1.5170578,0.0989504,8.4996776,1.5
50.0900211,54.0601472,1.5374258,1.5374258,0.1019215,8.4995020,1.5
50.0966920,54.2599769,1.5583421,1.5583421,0.1046129,8.4996202,1.5
50.0991824,54.4599307,1.5797734,1.5797734,0.1071516,8.4997792,1.5
50.0973871,54.6599132,1.6016979,1.6016979,0.1096018,8.4999233,1.5
50.0912077,54.8598201,1.6241094,1.6241094,0.1120261,8.4999916,1.5
50.0805500,55.0595384,1.6470092,1.6470092,0.1144822,8.4996054,1.0
